t,xe,ye,vxe,vye,xm,ym,vxm,vym
762000.000000,6362281.265766,-6475378.740150,10.623476,1.609895,-160282858.806921,354012509.860379,-910.400631,-401.819070
762100.000000,6363343.551210,-6475217.616231,10.622233,1.612583,-160373893.542488,353972316.431326,-910.294071,-402.049507
762200.000000,6364405.712333,-6475056.223471,10.620989,1.615272,-160464917.619136,353932099.960063,-910.187453,-402.279914
762300.000000,6365467.749068,-6474894.561902,10.619745,1.617960,-160555931.031141,353891860.449525,-910.080778,-402.510292
762400.000000,6366529.661349,-6474732.631560,10.618500,1.620647,-160646933.772780,353851597.902647,-909.974046,-402.740641
762500.000000,6367591.449108,-6474570.432478,10.617255,1.623334,-160737925.838332,353811312.322365,-909.867256,-402.970960
762600.000000,6368653.112278,-6474407.964691,10.616009,1.626021,-160828907.222076,353771003.711618,-909.760409,-403.201250
762700.000000,6369714.650794,-6474245.228233,10.614762,1.628708,-160919877.918292,353730672.073345,-909.653505,-403.431511
762800.000000,6370776.064588,-6474082.223139,10.613514,1.631394,-161010837.921259,353690317.410488,-909.546544,-403.661742
762900.000000,6371837.353594,-6473918.949442,10.612266,1.634080,-161101787.225262,353649939.725987,-909.439526,-403.891943
763000.000000,6372898.517744,-6473755.407178,10.611017,1.636765,-161192725.824580,353609539.022788,-909.332451,-404.122116
763100.000000,6373959.556973,-6473591.596379,10.609768,1.639451,-161283653.713499,353569115.303835,-909.225318,-404.352259
763200.000000,6375020.471213,-6473427.517082,10.608517,1.642135,-161374570.886302,353528668.572074,-909.118128,-404.582372
763300.000000,6376081.260397,-6473263.169320,10.607266,1.644820,-161465477.337275,353488198.830452,-909.010882,-404.812456
763400.000000,6377141.924460,-6473098.553127,10.606015,1.647504,-161556373.060702,353447706.081920,-908.903578,-405.042510
763500.000000,6378202.463335,-6472933.668538,10.604763,1.650188,-161647258.050871,353407190.329427,-908.796216,-405.272535
763600.000000,6379262.876954,-6472768.515588,10.603510,1.652871,-161738132.302070,353366651.575925,-908.688798,-405.502530
763700.000000,6380323.165252,-6472603.094311,10.602256,1.655554,-161828995.808587,353326089.824367,-908.581323,-405.732496
763800.000000,6381383.328161,-6472437.404741,10.601002,1.658237,-161919848.564711,353285505.077707,-908.473790,-405.962432
763900.000000,6382443.365615,-6472271.446912,10.599747,1.660919,-162010690.564732,353244897.338902,-908.366201,-406.192339
764000.000000,6383503.277547,-6472105.220860,10.598492,1.663602,-162101521.802942,353204266.610909,-908.258554,-406.422216
764100.000000,6384563.063891,-6471938.726619,10.597235,1.666283,-162192342.273632,353163612.896686,-908.150850,-406.652064
764200.000000,6385622.724580,-6471771.964223,10.595978,1.668965,-162283151.971095,353122936.199192,-908.043090,-406.881881
764300.000000,6386682.259548,-6471604.933707,10.594721,1.671646,-162373950.889625,353082236.521390,-907.935272,-407.111670
764400.000000,6387741.668728,-6471437.635105,10.593463,1.674326,-162464739.023515,353041513.866242,-907.827397,-407.341428
764500.000000,6388800.952053,-6471270.068452,10.592204,1.677007,-162555516.367062,353000768.236712,-907.719465,-407.571157
764600.000000,6389860.109457,-6471102.233783,10.590944,1.679687,-162646282.914561,352959999.635765,-907.611476,-407.800857
764700.000000,6390919.140873,-6470934.131132,10.589684,1.682366,-162737038.660310,352919208.066368,-907.503430,-408.030526
764800.000000,6391978.046235,-6470765.760534,10.588423,1.685046,-162827783.598605,352878393.531488,-907.395327,-408.260166
764900.000000,6393036.825477,-6470597.122023,10.587162,1.687725,-162918517.723747,352837556.034096,-907.287167,-408.489777
765000.000000,6394095.478531,-6470428.215635,10.585899,1.690403,-163009241.030034,352796695.577162,-907.178950,-408.719357
765100.000000,6395154.005332,-6470259.041403,10.584637,1.693081,-163099953.511766,352755812.163659,-907.070676,-408.948908
765200.000000,6396212.405812,-6470089.599362,10.583373,1.695759,-163190655.163246,352714905.796558,-906.962345,-409.178429
765300.000000,6397270.679906,-6469919.889548,10.582109,1.698437,-163281345.978775,352673976.478836,-906.853957,-409.407920
765400.000000,6398328.827546,-6469749.911994,10.580844,1.701114,-163372025.952655,352633024.213469,-906.745512,-409.637382
765500.000000,6399386.848667,-6469579.666736,10.579578,1.703791,-163462695.079192,352592049.003434,-906.637010,-409.866814
765600.000000,6400444.743202,-6469409.153808,10.578312,1.706468,-163553353.352690,352551050.851710,-906.528451,-410.096216
765700.000000,6401502.511084,-6469238.373246,10.577045,1.709144,-163644000.767454,352510029.761277,-906.419835,-410.325588
765800.000000,6402560.152247,-6469067.325083,10.575778,1.711820,-163734637.317790,352468985.735117,-906.311162,-410.554930
765900.000000,6403617.666625,-6468896.009355,10.574510,1.714495,-163825262.998006,352427918.776212,-906.202433,-410.784243
766000.000000,6404675.054151,-6468724.426096,10.573241,1.717170,-163915877.802410,352386828.887548,-906.093646,-411.013526
766100.000000,6405732.314759,-6468552.575342,10.571971,1.719845,-164006481.725311,352345716.072109,-905.984803,-411.242778
766200.000000,6406789.448382,-6468380.457127,10.570701,1.722519,-164097074.761018,352304580.332882,-905.875902,-411.472001
766300.000000,6407846.454955,-6468208.071485,10.569430,1.725193,-164187656.903843,352263421.672857,-905.766945,-411.701194
766400.000000,6408903.334410,-6468035.418453,10.568159,1.727867,-164278228.148097,352222240.095023,-905.657931,-411.930357
766500.000000,6409960.086681,-6467862.498064,10.566887,1.730541,-164368788.488092,352181035.602370,-905.548860,-412.159491
766600.000000,6411016.711703,-6467689.310354,10.565614,1.733214,-164459337.918142,352139808.197891,-905.439732,-412.388594
766700.000000,6412073.209408,-6467515.855358,10.564340,1.735886,-164549876.432560,352098557.884580,-905.330547,-412.617667
766800.000000,6413129.579730,-6467342.133110,10.563066,1.738559,-164640404.025663,352057284.665433,-905.221306,-412.846711
766900.000000,6414185.822604,-6467168.143645,10.561791,1.741231,-164730920.691765,352015988.543444,-905.112007,-413.075724
767000.000000,6415241.937962,-6466993.886999,10.560516,1.743902,-164821426.425183,351974669.521613,-905.002652,-413.304708
767100.000000,6416297.925738,-6466819.363206,10.559240,1.746574,-164911921.220235,351933327.602939,-904.893240,-413.533661
767200.000000,6417353.785867,-6466644.572302,10.557963,1.749245,-165002405.071239,351891962.790421,-904.783771,-413.762584
767300.000000,6418409.518281,-6466469.514321,10.556685,1.751915,-165092877.972515,351850575.087062,-904.674245,-413.991478
767400.000000,6419465.122915,-6466294.189298,10.555407,1.754585,-165183339.918382,351809164.495865,-904.564663,-414.220341
767500.000000,6420520.599702,-6466118.597269,10.554128,1.757255,-165273790.903162,351767731.019834,-904.455023,-414.449175
767600.000000,6421575.948576,-6465942.738269,10.552849,1.759925,-165364230.921177,351726274.661976,-904.345327,-414.677978
767700.000000,6422631.169471,-6465766.612332,10.551569,1.762594,-165454659.966749,351684795.425298,-904.235575,-414.906751
767800.000000,6423686.262320,-6465590.219494,10.550288,1.765263,-165545078.034202,351643293.312808,-904.125765,-415.135494
767900.000000,6424741.227058,-6465413.559789,10.549007,1.767931,-165635485.117861,351601768.327516,-904.015899,-415.364207
768000.000000,6425796.063618,-6465236.633254,10.547725,1.770599,-165725881.212050,351560220.472433,-903.905976,-415.592890
768100.000000,6426850.771934,-6465059.439923,10.546442,1.773267,-165816266.311096,351518649.750573,-903.795996,-415.821542
768200.000000,6427905.351940,-6464881.979831,10.545158,1.775935,-165906640.409326,351477056.164949,-903.685959,-416.050165
768300.000000,6428959.803569,-6464704.253013,10.543874,1.778602,-165997003.501068,351435439.718576,-903.575866,-416.278757
768400.000000,6430014.126755,-6464526.259505,10.542589,1.781268,-166087355.580651,351393800.414472,-903.465716,-416.507320
768500.000000,6431068.321433,-6464347.999341,10.541304,1.783935,-166177696.642404,351352138.255653,-903.355510,-416.735852
768600.000000,6432122.387536,-6464169.472558,10.540018,1.786601,-166268026.680658,351310453.245141,-903.245246,-416.964354
768700.000000,6433176.324998,-6463990.679190,10.538731,1.789267,-166358345.689745,351268745.385954,-903.134926,-417.192825
768800.000000,6434230.133753,-6463811.619273,10.537444,1.791932,-166448653.663995,351227014.681116,-903.024549,-417.421267
768900.000000,6435283.813734,-6463632.292841,10.536156,1.794597,-166538950.597744,351185261.133650,-902.914116,-417.649678
769000.000000,6436337.364876,-6463452.699930,10.534867,1.797261,-166629236.485324,351143484.746580,-902.803626,-417.878059
769100.000000,6437390.787112,-6463272.840576,10.533578,1.799926,-166719511.321070,351101685.522932,-902.693079,-418.106409
769200.000000,6438444.080377,-6463092.714813,10.532288,1.802590,-166809775.099319,351059863.465735,-902.582476,-418.334730
769300.000000,6439497.244604,-6462912.322677,10.530997,1.805253,-166900027.814406,351018018.578017,-902.471816,-418.563020
769400.000000,6440550.279728,-6462731.664204,10.529706,1.807916,-166990269.460670,350976150.862807,-902.361100,-418.791279
769500.000000,6441603.185681,-6462550.739428,10.528414,1.810579,-167080500.032448,350934260.323138,-902.250327,-419.019509
769600.000000,6442655.962399,-6462369.548385,10.527121,1.813242,-167170719.524080,350892346.962042,-902.139497,-419.247708
769700.000000,6443708.609815,-6462188.091111,10.525827,1.815904,-167260927.929906,350850410.782554,-902.028610,-419.475877
769800.000000,6444761.127863,-6462006.367641,10.524533,1.818566,-167351125.244267,350808451.787709,-901.917667,-419.704015
769900.000000,6445813.516477,-6461824.378010,10.523239,1.821227,-167441311.461504,350766469.980543,-901.806668,-419.932123
770000.000000,6446865.775591,-6461642.122253,10.521943,1.823888,-167531486.575960,350724465.364095,-901.695612,-420.160201
770100.000000,6447917.905139,-6461459.600407,10.520647,1.826549,-167621650.581979,350682437.941405,-901.584499,-420.388248
770200.000000,6448969.905055,-6461276.812506,10.519351,1.829209,-167711803.473905,350640387.715514,-901.473330,-420.616265
770300.000000,6450021.775274,-6461093.758587,10.518054,1.831869,-167801945.246083,350598314.689463,-901.362104,-420.844251
770400.000000,6451073.515728,-6460910.438684,10.516756,1.834529,-167892075.892860,350556218.866296,-901.250822,-421.072207
770500.000000,6452125.126353,-6460726.852833,10.515457,1.837188,-167982195.408583,350514100.249058,-901.139483,-421.300133
770600.000000,6453176.607082,-6460543.001070,10.514158,1.839847,-168072303.787599,350471958.840795,-901.028088,-421.528028
770700.000000,6454227.957849,-6460358.883431,10.512858,1.842506,-168162401.024257,350429794.644556,-900.916636,-421.755892
770800.000000,6455279.178589,-6460174.499950,10.511557,1.845164,-168252487.112907,350387607.663388,-900.805128,-421.983726
770900.000000,6456330.269235,-6459989.850663,10.510256,1.847822,-168342562.047899,350345397.900342,-900.693563,-422.211530
771000.000000,6457381.229721,-6459804.935606,10.508954,1.850479,-168432625.823585,350303165.358470,-900.581942,-422.439303
771100.000000,6458432.059983,-6459619.754815,10.507651,1.853136,-168522678.434317,350260910.040824,-900.470264,-422.667045
771200.000000,6459482.759953,-6459434.308325,10.506348,1.855793,-168612719.874449,350218631.950460,-900.358530,-422.894757
771300.000000,6460533.329566,-6459248.596172,10.505044,1.858450,-168702750.138333,350176331.090432,-900.246739,-423.122438
771400.000000,6461583.768755,-6459062.618392,10.503740,1.861106,-168792769.220325,350134007.463797,-900.134892,-423.350089
771500.000000,6462634.077457,-6458876.375019,10.502434,1.863762,-168882777.114781,350091661.073614,-900.022988,-423.577709
771600.000000,6463684.255603,-6458689.866091,10.501129,1.866417,-168972773.816057,350049291.922943,-899.911028,-423.805299
