x	sin(x)	Ff	Fc	cos(x)-Ff	cos(x)-Fc
5.460000e+000	-7.333152e-001	1.039395e-007	9.651337e-008	6.798887e-001	6.798887e-001
5.470000e+000	-7.264798e-001	1.049064e-007	9.754950e-008	6.871878e-001	6.871878e-001
5.480000e+000	-7.195717e-001	1.058629e-007	9.857587e-008	6.944181e-001	6.944181e-001
5.490000e+000	-7.125916e-001	1.068087e-007	9.959239e-008	7.015789e-001	7.015790e-001
5.500000e+000	-7.055403e-001	1.077438e-007	1.005990e-007	7.086697e-001	7.086697e-001
5.510000e+000	-6.984185e-001	1.086682e-007	1.015955e-007	7.156895e-001	7.156895e-001
5.520000e+000	-6.912268e-001	1.095817e-007	1.025818e-007	7.226378e-001	7.226378e-001
5.530000e+000	-6.839660e-001	1.104843e-007	1.035579e-007	7.295138e-001	7.295138e-001
5.540000e+000	-6.766367e-001	1.113758e-007	1.045236e-007	7.363169e-001	7.363169e-001
5.550000e+000	-6.692399e-001	1.122562e-007	1.054789e-007	7.430463e-001	7.430463e-001
5.560000e+000	-6.617761e-001	1.131253e-007	1.064236e-007	7.497015e-001	7.497015e-001
5.570000e+000	-6.542461e-001	1.139831e-007	1.073577e-007	7.562816e-001	7.562816e-001
5.580000e+000	-6.466507e-001	1.148296e-007	1.082810e-007	7.627862e-001	7.627862e-001
5.590000e+000	-6.389906e-001	1.156645e-007	1.091936e-007	7.692144e-001	7.692144e-001
5.600000e+000	-6.312666e-001	1.164879e-007	1.100952e-007	7.755658e-001	7.755658e-001
5.610000e+000	-6.234795e-001	1.172996e-007	1.109858e-007	7.818395e-001	7.818396e-001
5.620000e+000	-6.156301e-001	1.180996e-007	1.118653e-007	7.880351e-001	7.880351e-001
5.630000e+000	-6.077191e-001	1.188878e-007	1.127336e-007	7.941519e-001	7.941519e-001
5.640000e+000	-5.997473e-001	1.196641e-007	1.135906e-007	8.001893e-001	8.001893e-001
5.650000e+000	-5.917156e-001	1.204285e-007	1.144363e-007	8.061467e-001	8.061467e-001
5.660000e+000	-5.836247e-001	1.211808e-007	1.152705e-007	8.120234e-001	8.120234e-001
5.670000e+000	-5.754754e-001	1.219210e-007	1.160932e-007	8.178190e-001	8.178190e-001
5.680000e+000	-5.672686e-001	1.226489e-007	1.169043e-007	8.235327e-001	8.235328e-001
5.690000e+000	-5.590050e-001	1.233647e-007	1.177037e-007	8.291642e-001	8.291642e-001
5.700000e+000	-5.506855e-001	1.240680e-007	1.184913e-007	8.347127e-001	8.347127e-001
5.710000e+000	-5.423110e-001	1.247590e-007	1.192671e-007	8.401777e-001	8.401777e-001
5.720000e+000	-5.338823e-001	1.254375e-007	1.200310e-007	8.455587e-001	8.455587e-001
5.730000e+000	-5.254001e-001	1.261035e-007	1.207828e-007	8.508552e-001	8.508552e-001
5.740000e+000	-5.168654e-001	1.267568e-007	1.215226e-007	8.560665e-001	8.560665e-001
5.750000e+000	-5.082791e-001	1.273975e-007	1.222502e-007	8.611923e-001	8.611923e-001
5.760000e+000	-4.996419e-001	1.280254e-007	1.229657e-007	8.662319e-001	8.662319e-001
5.770000e+000	-4.909547e-001	1.286406e-007	1.236688e-007	8.711850e-001	8.711850e-001
5.780000e+000	-4.822185e-001	1.292428e-007	1.243595e-007	8.760509e-001	8.760509e-001
5.790000e+000	-4.734340e-001	1.298322e-007	1.250378e-007	8.808292e-001	8.808292e-001
5.800000e+000	-4.646022e-001	1.304085e-007	1.257036e-007	8.855194e-001	8.855194e-001
5.810000e+000	-4.557239e-001	1.309719e-007	1.263568e-007	8.901211e-001	8.901211e-001
5.820000e+000	-4.468001e-001	1.315221e-007	1.269974e-007	8.946337e-001	8.946337e-001
5.830000e+000	-4.378315e-001	1.320592e-007	1.276253e-007	8.990569e-001	8.990569e-001
5.840000e+000	-4.288192e-001	1.325830e-007	1.282404e-007	9.033902e-001	9.033902e-001
5.850000e+000	-4.197640e-001	1.330936e-007	1.288427e-007	9.076331e-001	9.076332e-001
5.860000e+000	-4.106668e-001	1.335909e-007	1.294322e-007	9.117853e-001	9.117853e-001
5.870000e+000	-4.015286e-001	1.340749e-007	1.300086e-007	9.158463e-001	9.158463e-001
5.880000e+000	-3.923502e-001	1.345454e-007	1.305721e-007	9.198158e-001	9.198158e-001
5.890000e+000	-3.831326e-001	1.350025e-007	1.311225e-007	9.236932e-001	9.236932e-001
5.900000e+000	-3.738767e-001	1.354460e-007	1.316599e-007	9.274783e-001	9.274783e-001
5.910000e+000	-3.645833e-001	1.358761e-007	1.321840e-007	9.311706e-001	9.311706e-001
5.920000e+000	-3.552536e-001	1.362925e-007	1.326949e-007	9.347698e-001	9.347698e-001
5.930000e+000	-3.458883e-001	1.366953e-007	1.331926e-007	9.382756e-001	9.382756e-001
5.940000e+000	-3.364884e-001	1.370845e-007	1.336769e-007	9.416875e-001	9.416875e-001
5.950000e+000	-3.270548e-001	1.374599e-007	1.341479e-007	9.450052e-001	9.450052e-001
5.960000e+000	-3.175886e-001	1.378216e-007	1.346054e-007	9.482285e-001	9.482285e-001
5.970000e+000	-3.080906e-001	1.381695e-007	1.350495e-007	9.513569e-001	9.513569e-001
5.980000e+000	-2.985617e-001	1.385036e-007	1.354801e-007	9.543902e-001	9.543902e-001
5.990000e+000	-2.890031e-001	1.388239e-007	1.358972e-007	9.573280e-001	9.573280e-001
6.000000e+000	-2.794155e-001	1.391302e-007	1.363006e-007	9.601701e-001	9.601702e-001
6.010000e+000	-2.698000e-001	1.394227e-007	1.366904e-007	9.629162e-001	9.629163e-001
6.020000e+000	-2.601575e-001	1.397012e-007	1.370666e-007	9.655661e-001	9.655661e-001
6.030000e+000	-2.504890e-001	1.399657e-007	1.374290e-007	9.681193e-001	9.681193e-001
6.040000e+000	-2.407954e-001	1.402162e-007	1.377777e-007	9.705758e-001	9.705758e-001
6.050000e+000	-2.310778e-001	1.404528e-007	1.381127e-007	9.729351e-001	9.729351e-001
6.060000e+000	-2.213370e-001	1.406752e-007	1.384338e-007	9.751972e-001	9.751972e-001
6.070000e+000	-2.115742e-001	1.408836e-007	1.387411e-007	9.773618e-001	9.773618e-001
6.080000e+000	-2.017901e-001	1.410779e-007	1.390344e-007	9.794286e-001	9.794286e-001
6.090000e+000	-1.919859e-001	1.412582e-007	1.393139e-007	9.813975e-001	9.813975e-001
6.100000e+000	-1.821625e-001	1.414242e-007	1.395795e-007	9.832683e-001	9.832683e-001
6.110000e+000	-1.723209e-001	1.415762e-007	1.398311e-007	9.850407e-001	9.850407e-001
6.120000e+000	-1.624620e-001	1.417140e-007	1.400687e-007	9.867147e-001	9.867147e-001
6.130000e+000	-1.525869e-001	1.418376e-007	1.402923e-007	9.882899e-001	9.882899e-001
6.140000e+000	-1.426965e-001	1.419470e-007	1.405019e-007	9.897663e-001	9.897663e-001
6.150000e+000	-1.327919e-001	1.420422e-007	1.406975e-007	9.911438e-001	9.911438e-001
6.160000e+000	-1.228740e-001	1.421233e-007	1.408789e-007	9.924221e-001	9.924221e-001
6.170000e+000	-1.129438e-001	1.421901e-007	1.410463e-007	9.936012e-001	9.936012e-001
6.180000e+000	-1.030023e-001	1.422427e-007	1.411996e-007	9.946810e-001	9.946810e-001
6.190000e+000	-9.305050e-002	1.422810e-007	1.413387e-007	9.956612e-001	9.956612e-001
6.200000e+000	-8.308940e-002	1.423052e-007	1.414638e-007	9.965420e-001	9.965420e-001
6.210000e+000	-7.311999e-002	1.423151e-007	1.415746e-007	9.973230e-001	9.973230e-001
6.220000e+000	-6.314327e-002	1.423108e-007	1.416714e-007	9.980043e-001	9.980043e-001
6.230000e+000	-5.316024e-002	1.422922e-007	1.417539e-007	9.985859e-001	9.985859e-001
6.240000e+000	-4.317189e-002	1.422595e-007	1.418223e-007	9.990675e-001	9.990675e-001
6.250000e+000	-3.317922e-002	1.422125e-007	1.418765e-007	9.994493e-001	9.994493e-001
6.260000e+000	-2.318323e-002	1.421512e-007	1.419165e-007	9.997311e-001	9.997311e-001
6.270000e+000	-1.318493e-002	1.420758e-007	1.419423e-007	9.999129e-001	9.999129e-001
6.280000e+000	-3.185302e-003	1.419862e-007	1.419539e-007	9.999948e-001	9.999948e-001
