x	sin(x)	Ff	Fc	cos(x)-Ff	cos(x)-Fc
5.460000e+000	-7.333152e-001	6.798889e-001	6.798888e-001	-3.900929e-008	-1.816814e-009
5.470000e+000	-7.264798e-001	6.871879e-001	6.871879e-001	-3.808592e-008	-2.003667e-009
5.480000e+000	-7.195717e-001	6.944182e-001	6.944182e-001	-3.701174e-008	-1.484604e-009
5.490000e+000	-7.125916e-001	7.015791e-001	7.015791e-001	-3.716751e-008	-2.195488e-009
5.500000e+000	-7.055403e-001	7.086698e-001	7.086698e-001	-3.743081e-008	-1.903673e-009
5.510000e+000	-6.984185e-001	7.156897e-001	7.156896e-001	-3.743509e-008	-2.463069e-009
5.520000e+000	-6.912268e-001	7.226379e-001	7.226379e-001	-3.638859e-008	-1.971675e-009
5.530000e+000	-6.839660e-001	7.295140e-001	7.295139e-001	-3.633475e-008	-1.917835e-009
5.540000e+000	-6.766367e-001	7.363170e-001	7.363170e-001	-3.542144e-008	-2.114745e-009
5.550000e+000	-6.692399e-001	7.430465e-001	7.430464e-001	-3.560373e-008	-1.741923e-009
5.560000e+000	-6.617761e-001	7.497016e-001	7.497016e-001	-3.591454e-008	-2.052738e-009
5.570000e+000	-6.542461e-001	7.562818e-001	7.562817e-001	-3.461780e-008	-1.866218e-009
5.580000e+000	-6.466507e-001	7.627863e-001	7.627863e-001	-3.469298e-008	-1.941399e-009
5.590000e+000	-6.389906e-001	7.692146e-001	7.692145e-001	-3.377732e-008	-2.135961e-009
5.600000e+000	-6.312666e-001	7.755659e-001	7.755659e-001	-3.409277e-008	-2.451413e-009
5.610000e+000	-6.234795e-001	7.818397e-001	7.818397e-001	-3.349994e-008	-2.413693e-009
5.620000e+000	-6.156301e-001	7.880353e-001	7.880353e-001	-3.320613e-008	-2.674995e-009
5.630000e+000	-6.077191e-001	7.941521e-001	7.941521e-001	-3.215150e-008	-2.175476e-009
5.640000e+000	-5.997473e-001	8.001895e-001	8.001894e-001	-3.249821e-008	-2.522185e-009
5.650000e+000	-5.917156e-001	8.061468e-001	8.061468e-001	-3.179770e-008	-1.821679e-009
5.660000e+000	-5.836247e-001	8.120236e-001	8.120236e-001	-3.070189e-008	-2.391207e-009
5.670000e+000	-5.754754e-001	8.178191e-001	8.178191e-001	-3.068315e-008	-2.372463e-009
5.680000e+000	-5.672686e-001	8.235329e-001	8.235329e-001	-3.064485e-008	-2.334160e-009
5.690000e+000	-5.590050e-001	8.291643e-001	8.291643e-001	-3.019409e-008	-2.438519e-009
5.700000e+000	-5.506855e-001	8.347128e-001	8.347128e-001	-2.958459e-008	-2.384129e-009
5.710000e+000	-5.423110e-001	8.401778e-001	8.401778e-001	-2.855010e-008	-1.904748e-009
5.720000e+000	-5.338823e-001	8.455589e-001	8.455588e-001	-2.846939e-008	-2.379152e-009
5.730000e+000	-5.254001e-001	8.508553e-001	8.508553e-001	-2.898095e-008	-2.335594e-009
5.740000e+000	-5.168654e-001	8.560667e-001	8.560667e-001	-2.903935e-008	-2.393999e-009
5.750000e+000	-5.082791e-001	8.611924e-001	8.611924e-001	-2.797257e-008	-2.437441e-009
5.760000e+000	-4.996419e-001	8.662321e-001	8.662321e-001	-2.765027e-008	-2.392700e-009
5.770000e+000	-4.909547e-001	8.711851e-001	8.711851e-001	-2.688146e-008	-2.456558e-009
5.780000e+000	-4.822185e-001	8.760510e-001	8.760510e-001	-2.691520e-008	-2.490296e-009
5.790000e+000	-4.734340e-001	8.808293e-001	8.808293e-001	-2.583995e-008	-2.247715e-009
5.800000e+000	-4.646022e-001	8.855195e-001	8.855195e-001	-2.575139e-008	-2.436704e-009
5.810000e+000	-4.557239e-001	8.901212e-001	8.901212e-001	-2.548814e-008	-2.451013e-009
5.820000e+000	-4.468001e-001	8.946339e-001	8.946338e-001	-2.502581e-008	-2.543795e-009
5.830000e+000	-4.378315e-001	8.990571e-001	8.990570e-001	-2.432071e-008	-2.393810e-009
5.840000e+000	-4.288192e-001	9.033904e-001	9.033903e-001	-2.437499e-008	-2.725640e-009
5.850000e+000	-4.197640e-001	9.076333e-001	9.076333e-001	-2.330657e-008	-2.489892e-009
5.860000e+000	-4.106668e-001	9.117855e-001	9.117855e-001	-2.296722e-008	-2.705654e-009
5.870000e+000	-4.015286e-001	9.158465e-001	9.158465e-001	-2.279385e-008	-2.532280e-009
5.880000e+000	-3.923502e-001	9.198159e-001	9.198159e-001	-2.198744e-008	-2.558540e-009
5.890000e+000	-3.831326e-001	9.236934e-001	9.236934e-001	-2.169291e-008	-2.541566e-009
5.900000e+000	-3.738767e-001	9.274785e-001	9.274784e-001	-2.162873e-008	-2.754935e-009
5.910000e+000	-3.645833e-001	9.311708e-001	9.311708e-001	-2.060324e-008	-2.562117e-009
5.920000e+000	-3.552536e-001	9.347700e-001	9.347700e-001	-2.036264e-008	-2.599070e-009
5.930000e+000	-3.458883e-001	9.382757e-001	9.382757e-001	-2.000289e-008	-2.794430e-009
5.940000e+000	-3.364884e-001	9.416876e-001	9.416876e-001	-1.926442e-008	-2.611071e-009
5.950000e+000	-3.270548e-001	9.450054e-001	9.450054e-001	-1.905218e-008	-2.676387e-009
5.960000e+000	-3.175886e-001	9.482286e-001	9.482286e-001	-1.862596e-008	-2.805281e-009
5.970000e+000	-3.080906e-001	9.513571e-001	9.513570e-001	-1.834278e-008	-2.799654e-009
5.980000e+000	-2.985617e-001	9.543903e-001	9.543903e-001	-1.795930e-008	-2.693731e-009
5.990000e+000	-2.890031e-001	9.573282e-001	9.573282e-001	-1.715568e-008	-2.722777e-009
6.000000e+000	-2.794155e-001	9.601703e-001	9.601703e-001	-1.661544e-008	-2.737653e-009
6.010000e+000	-2.698000e-001	9.629164e-001	9.629164e-001	-1.577567e-008	-2.452994e-009
6.020000e+000	-2.601575e-001	9.655662e-001	9.655662e-001	-1.557413e-008	-2.806564e-009
6.030000e+000	-2.504890e-001	9.681195e-001	9.681195e-001	-1.509114e-008	-2.601132e-009
6.040000e+000	-2.407954e-001	9.705759e-001	9.705759e-001	-1.457620e-008	-2.641307e-009
6.050000e+000	-2.310778e-001	9.729353e-001	9.729353e-001	-1.431223e-008	-2.654892e-009
6.060000e+000	-2.213370e-001	9.751974e-001	9.751974e-001	-1.375833e-008	-2.794880e-009
6.070000e+000	-2.115742e-001	9.773620e-001	9.773619e-001	-1.319153e-008	-2.783189e-009
6.080000e+000	-2.017901e-001	9.794288e-001	9.794288e-001	-1.285150e-008	-2.720712e-009
6.090000e+000	-1.919859e-001	9.813977e-001	9.813977e-001	-1.236379e-008	-2.788116e-009
6.100000e+000	-1.821625e-001	9.832685e-001	9.832684e-001	-1.182940e-008	-2.808837e-009
6.110000e+000	-1.723209e-001	9.850409e-001	9.850409e-001	-1.152751e-008	-2.784506e-009
6.120000e+000	-1.624620e-001	9.867148e-001	9.867148e-001	-1.078658e-008	-2.737462e-009
6.130000e+000	-1.525869e-001	9.882901e-001	9.882901e-001	-1.046459e-008	-2.831809e-009
6.140000e+000	-1.426965e-001	9.897665e-001	9.897665e-001	-9.879232e-009	-2.662782e-009
6.150000e+000	-1.327919e-001	9.911439e-001	9.911439e-001	-9.567673e-009	-2.906335e-009
6.160000e+000	-1.228740e-001	9.924223e-001	9.924223e-001	-9.051377e-009	-2.806372e-009
6.170000e+000	-1.129438e-001	9.936014e-001	9.936014e-001	-8.348868e-009	-2.797753e-009
6.180000e+000	-1.030023e-001	9.946811e-001	9.946811e-001	-7.962957e-009	-2.758787e-009
6.190000e+000	-9.305050e-002	9.956614e-001	9.956614e-001	-7.342389e-009	-2.762719e-009
6.200000e+000	-8.308940e-002	9.965421e-001	9.965421e-001	-6.952718e-009	-2.858771e-009
6.210000e+000	-7.311999e-002	9.973232e-001	9.973232e-001	-6.323610e-009	-2.784774e-009
6.220000e+000	-6.314327e-002	9.980045e-001	9.980045e-001	-5.844151e-009	-2.791037e-009
6.230000e+000	-5.316024e-002	9.985860e-001	9.985860e-001	-5.436647e-009	-2.799867e-009
6.240000e+000	-4.317189e-002	9.990677e-001	9.990677e-001	-4.896755e-009	-2.780392e-009
6.250000e+000	-3.317922e-002	9.994494e-001	9.994494e-001	-4.442779e-009	-2.777445e-009
6.260000e+000	-2.318323e-002	9.997312e-001	9.997312e-001	-3.947576e-009	-2.802659e-009
6.270000e+000	-1.318493e-002	9.999131e-001	9.999131e-001	-3.472501e-009	-2.804633e-009
6.280000e+000	-3.185302e-003	9.999949e-001	9.999949e-001	-2.965352e-009	-2.804890e-009
