t	y	v	
264.390000	3770.960946	-55.422930	0.000000	0.000000
264.400000	3770.406741	-55.420549	0.000000	0.000000
264.410000	3769.852559	-55.418164	0.000000	0.000000
264.420000	3769.298402	-55.415777	0.000000	0.000000
264.430000	3768.744268	-55.413386	0.000000	0.000000
264.440000	3768.190158	-55.410993	0.000000	0.000000
264.450000	3767.636072	-55.408596	0.000000	0.000000
264.460000	3767.082010	-55.406197	0.000000	0.000000
264.470000	3766.527972	-55.403795	0.000000	0.000000
264.480000	3765.973958	-55.401390	0.000000	0.000000
264.490000	3765.419968	-55.398982	0.000000	0.000000
264.500000	3764.866002	-55.396571	0.000000	0.000000
264.510000	3764.312061	-55.394157	0.000000	0.000000
264.520000	3763.758144	-55.391740	0.000000	0.000000
264.530000	3763.204250	-55.389320	0.000000	0.000000
264.540000	3762.650381	-55.386898	0.000000	0.000000
264.550000	3762.096537	-55.384472	0.000000	0.000000
264.560000	3761.542716	-55.382044	0.000000	0.000000
264.570000	3760.988920	-55.379612	0.000000	0.000000
264.580000	3760.435148	-55.377178	0.000000	0.000000
264.590000	3759.881401	-55.374741	0.000000	0.000000
264.600000	3759.327678	-55.372301	0.000000	0.000000
264.610000	3758.773979	-55.369859	0.000000	0.000000
264.620000	3758.220305	-55.367413	0.000000	0.000000
264.630000	3757.666655	-55.364965	0.000000	0.000000
264.640000	3757.113030	-55.362513	0.000000	0.000000
264.650000	3756.559430	-55.360059	0.000000	0.000000
264.660000	3756.005854	-55.357602	0.000000	0.000000
264.670000	3755.452302	-55.355143	0.000000	0.000000
264.680000	3754.898775	-55.352680	0.000000	0.000000
264.690000	3754.345273	-55.350215	0.000000	0.000000
264.700000	3753.791796	-55.347746	0.000000	0.000000
264.710000	3753.238343	-55.345275	0.000000	0.000000
264.720000	3752.684915	-55.342802	0.000000	0.000000
264.730000	3752.131512	-55.340325	0.000000	0.000000
264.740000	3751.578133	-55.337846	0.000000	0.000000
264.750000	3751.024780	-55.335364	0.000000	0.000000
264.760000	3750.471451	-55.332879	0.000000	0.000000
264.770000	3749.918147	-55.330391	0.000000	0.000000
264.780000	3749.364868	-55.327901	0.000000	0.000000
264.790000	3748.811614	-55.325407	0.000000	0.000000
264.800000	3748.258385	-55.322911	0.000000	0.000000
264.810000	3747.705181	-55.320413	0.000000	0.000000
264.820000	3747.152002	-55.317911	0.000000	0.000000
264.830000	3746.598848	-55.315407	0.000000	0.000000
264.840000	3746.045719	-55.312900	0.000000	0.000000
264.850000	3745.492615	-55.310390	0.000000	0.000000
264.860000	3744.939536	-55.307878	0.000000	0.000000
264.870000	3744.386482	-55.305363	0.000000	0.000000
264.880000	3743.833454	-55.302845	0.000000	0.000000
264.890000	3743.280451	-55.300325	0.000000	0.000000
264.900000	3742.727473	-55.297802	0.000000	0.000000
264.910000	3742.174520	-55.295276	0.000000	0.000000
264.920000	3741.621592	-55.292747	0.000000	0.000000
264.930000	3741.068690	-55.290216	0.000000	0.000000
264.940000	3740.515813	-55.287682	0.000000	0.000000
264.950000	3739.962962	-55.285146	0.000000	0.000000
264.960000	3739.410136	-55.282606	0.000000	0.000000
264.970000	3738.857335	-55.280064	0.000000	0.000000
264.980000	3738.304560	-55.277520	0.000000	0.000000
264.990000	3737.751810	-55.274973	0.000000	0.000000
265.000000	3737.199086	-55.272423	0.000000	0.000000
265.010000	3736.646387	-55.269870	0.000000	0.000000
265.020000	3736.093714	-55.267315	0.000000	0.000000
265.030000	3735.541067	-55.264757	0.000000	0.000000
265.040000	3734.988445	-55.262197	0.000000	0.000000
265.050000	3734.435848	-55.259634	0.000000	0.000000
265.060000	3733.883278	-55.257068	0.000000	0.000000
265.070000	3733.330733	-55.254500	0.000000	0.000000
265.080000	3732.778213	-55.251929	0.000000	0.000000
265.090000	3732.225720	-55.249356	0.000000	0.000000
265.100000	3731.673252	-55.246780	0.000000	0.000000
265.110000	3731.120810	-55.244201	0.000000	0.000000
265.120000	3730.568394	-55.241620	0.000000	0.000000
265.130000	3730.016003	-55.239037	0.000000	0.000000
265.140000	3729.463639	-55.236450	0.000000	0.000000
265.150000	3728.911300	-55.233861	0.000000	0.000000
265.160000	3728.358988	-55.231270	0.000000	0.000000
265.170000	3727.806701	-55.228676	0.000000	0.000000
265.180000	3727.254440	-55.226079	0.000000	0.000000
265.190000	3726.702205	-55.223480	0.000000	0.000000
265.200000	3726.149996	-55.220879	0.000000	0.000000
265.210000	3725.597814	-55.218275	0.000000	0.000000
265.220000	3725.045657	-55.215668	0.000000	0.000000
265.230000	3724.493526	-55.213059	0.000000	0.000000
265.240000	3723.941422	-55.210447	0.000000	0.000000
265.250000	3723.389344	-55.207833	0.000000	0.000000
265.260000	3722.837291	-55.205216	0.000000	0.000000
265.270000	3722.285265	-55.202597	0.000000	0.000000
265.280000	3721.733266	-55.199975	0.000000	0.000000
265.290000	3721.181292	-55.197351	0.000000	0.000000
265.300000	3720.629345	-55.194724	0.000000	0.000000
265.310000	3720.077424	-55.192095	0.000000	0.000000
265.320000	3719.525529	-55.189463	0.000000	0.000000
265.330000	3718.973661	-55.186829	0.000000	0.000000
265.340000	3718.421819	-55.184192	0.000000	0.000000
265.350000	3717.870004	-55.181553	0.000000	0.000000
265.360000	3717.318215	-55.178911	0.000000	0.000000
265.370000	3716.766452	-55.176267	0.000000	0.000000
265.380000	3716.214716	-55.173621	0.000000	0.000000
265.390000	3715.663006	-55.170972	0.000000	0.000000
265.400000	3715.111323	-55.168321	0.000000	0.000000
265.410000	3714.559666	-55.165667	0.000000	0.000000
265.420000	3714.008036	-55.163011	0.000000	0.000000
265.430000	3713.456432	-55.160352	0.000000	0.000000
265.440000	3712.904856	-55.157691	0.000000	0.000000
265.450000	3712.353305	-55.155028	0.000000	0.000000
265.460000	3711.801782	-55.152362	0.000000	0.000000
265.470000	3711.250285	-55.149693	0.000000	0.000000
265.480000	3710.698814	-55.147023	0.000000	0.000000
265.490000	3710.147371	-55.144350	0.000000	0.000000
265.500000	3709.595954	-55.141674	0.000000	0.000000
265.510000	3709.044564	-55.138996	0.000000	0.000000
265.520000	3708.493201	-55.136316	0.000000	0.000000
265.530000	3707.941865	-55.133634	0.000000	0.000000
265.540000	3707.390555	-55.130949	0.000000	0.000000
265.550000	3706.839273	-55.128261	0.000000	0.000000
265.560000	3706.288017	-55.125572	0.000000	0.000000
265.570000	3705.736788	-55.122880	0.000000	0.000000
265.580000	3705.185586	-55.120185	0.000000	0.000000
265.590000	3704.634411	-55.117488	0.000000	0.000000
265.600000	3704.083264	-55.114789	0.000000	0.000000
265.610000	3703.532143	-55.112088	0.000000	0.000000
265.620000	3702.981049	-55.109384	0.000000	0.000000
265.630000	3702.429982	-55.106678	0.000000	0.000000
265.640000	3701.878942	-55.103970	0.000000	0.000000
265.650000	3701.327930	-55.101259	0.000000	0.000000
265.660000	3700.776944	-55.098546	0.000000	0.000000
265.670000	3700.225986	-55.095831	0.000000	0.000000
265.680000	3699.675055	-55.093113	0.000000	0.000000
265.690000	3699.124151	-55.090393	0.000000	0.000000
265.700000	3698.573274	-55.087671	0.000000	0.000000
265.710000	3698.022425	-55.084946	0.000000	0.000000
265.720000	3697.471603	-55.082220	0.000000	0.000000
265.730000	3696.920808	-55.079491	0.000000	0.000000
265.740000	3696.370040	-55.076759	0.000000	0.000000
265.750000	3695.819300	-55.074026	0.000000	0.000000
265.760000	3695.268587	-55.071290	0.000000	0.000000
265.770000	3694.717901	-55.068552	0.000000	0.000000
265.780000	3694.167243	-55.065811	0.000000	0.000000
265.790000	3693.616613	-55.063069	0.000000	0.000000
265.800000	3693.066009	-55.060324	0.000000	0.000000
265.810000	3692.515434	-55.057577	0.000000	0.000000
265.820000	3691.964885	-55.054827	0.000000	0.000000
265.830000	3691.414365	-55.052076	0.000000	0.000000
265.840000	3690.863871	-55.049322	0.000000	0.000000
265.850000	3690.313406	-55.046566	0.000000	0.000000
265.860000	3689.762968	-55.043808	0.000000	0.000000
265.870000	3689.212557	-55.041047	0.000000	0.000000
265.880000	3688.662174	-55.038284	0.000000	0.000000
265.890000	3688.111819	-55.035519	0.000000	0.000000
265.900000	3687.561492	-55.032752	0.000000	0.000000
265.910000	3687.011192	-55.029983	0.000000	0.000000
265.920000	3686.460920	-55.027212	0.000000	0.000000
265.930000	3685.910675	-55.024438	0.000000	0.000000
265.940000	3685.360459	-55.021662	0.000000	0.000000
265.950000	3684.810270	-55.018884	0.000000	0.000000
265.960000	3684.260109	-55.016104	0.000000	0.000000
265.970000	3683.709975	-55.013322	0.000000	0.000000
265.980000	3683.159870	-55.010537	0.000000	0.000000
265.990000	3682.609793	-55.007751	0.000000	0.000000
266.000000	3682.059743	-55.004962	0.000000	0.000000
266.010000	3681.509721	-55.002171	0.000000	0.000000
266.020000	3680.959728	-54.999378	0.000000	0.000000
266.030000	3680.409743	-54.998417	0.000000	0.000000
266.040000	3679.859769	-54.997451	0.000000	0.000000
266.050000	3679.309804	-54.996479	0.000000	0.000000
266.060000	3678.759849	-54.995502	0.000000	0.000000
266.070000	3678.209904	-54.994520	0.000000	0.000000
266.080000	3677.659969	-54.993532	0.000000	0.000000
266.090000	3677.110043	-54.992539	0.000000	0.000000
266.100000	3676.560128	-54.991541	0.000000	0.000000
266.110000	3676.010222	-54.990537	0.000000	0.000000
266.120000	3675.460327	-54.989528	0.000000	0.000000
266.130000	3674.910442	-54.988514	0.000000	0.000000
266.140000	3674.360567	-54.987494	0.000000	0.000000
266.150000	3673.810702	-54.986469	0.000000	0.000000
266.160000	3673.260848	-54.985439	0.000000	0.000000
266.170000	3672.711004	-54.984403	0.000000	0.000000
266.180000	3672.161170	-54.983362	0.000000	0.000000
266.190000	3671.611347	-54.982316	0.000000	0.000000
266.200000	3671.061534	-54.981265	0.000000	0.000000
266.210000	3670.511732	-54.980208	0.000000	0.000000
266.220000	3669.961941	-54.979147	0.000000	0.000000
266.230000	3669.412160	-54.978080	0.000000	0.000000
266.240000	3668.862390	-54.977007	0.000000	0.000000
266.250000	3668.312631	-54.975930	0.000000	0.000000
266.260000	3667.762882	-54.974847	0.000000	0.000000
266.270000	3667.213145	-54.973760	0.000000	0.000000
266.280000	3666.663418	-54.972667	0.000000	0.000000
266.290000	3666.113702	-54.971569	0.000000	0.000000
266.300000	3665.563998	-54.970465	0.000000	0.000000
266.310000	3665.014304	-54.969357	0.000000	0.000000
266.320000	3664.464622	-54.968243	0.000000	0.000000
266.330000	3663.914950	-54.967125	0.000000	0.000000
266.340000	3663.365290	-54.966001	0.000000	0.000000
266.350000	3662.815642	-54.964872	0.000000	0.000000
266.360000	3662.266004	-54.963738	0.000000	0.000000
266.370000	3661.716378	-54.962599	0.000000	0.000000
266.380000	3661.166764	-54.961454	0.000000	0.000000
266.390000	3660.617161	-54.960305	0.000000	0.000000
266.400000	3660.067569	-54.959151	0.000000	0.000000
266.410000	3659.517989	-54.957991	0.000000	0.000000
266.420000	3658.968421	-54.956827	0.000000	0.000000
266.430000	3658.418864	-54.955658	0.000000	0.000000
266.440000	3657.869320	-54.954483	0.000000	0.000000
266.450000	3657.319787	-54.953303	0.000000	0.000000
266.460000	3656.770265	-54.952119	0.000000	0.000000
266.470000	3656.220756	-54.950929	0.000000	0.000000
266.480000	3655.671259	-54.949735	0.000000	0.000000
266.490000	3655.121773	-54.948535	0.000000	0.000000
266.500000	3654.572300	-54.947331	0.000000	0.000000
266.510000	3654.022839	-54.946121	0.000000	0.000000
266.520000	3653.473390	-54.944907	0.000000	0.000000
266.530000	3652.923953	-54.943688	0.000000	0.000000
266.540000	3652.374528	-54.942463	0.000000	0.000000
266.550000	3651.825116	-54.941234	0.000000	0.000000
266.560000	3651.275716	-54.940000	0.000000	0.000000
266.570000	3650.726328	-54.938761	0.000000	0.000000
266.580000	3650.176953	-54.937517	0.000000	0.000000
266.590000	3649.627591	-54.936268	0.000000	0.000000
266.600000	3649.078240	-54.935014	0.000000	0.000000
266.610000	3648.528903	-54.933756	0.000000	0.000000
266.620000	3647.979578	-54.932492	0.000000	0.000000
266.630000	3647.430266	-54.931224	0.000000	0.000000
266.640000	3646.880966	-54.929951	0.000000	0.000000
266.650000	3646.331679	-54.928673	0.000000	0.000000
266.660000	3645.782406	-54.927390	0.000000	0.000000
266.670000	3645.233144	-54.926102	0.000000	0.000000
266.680000	3644.683896	-54.924810	0.000000	0.000000
266.690000	3644.134661	-54.923512	0.000000	0.000000
266.700000	3643.585439	-54.922210	0.000000	0.000000
266.710000	3643.036230	-54.920903	0.000000	0.000000
266.720000	3642.487034	-54.919592	0.000000	0.000000
266.730000	3641.937851	-54.918275	0.000000	0.000000
266.740000	3641.388682	-54.916954	0.000000	0.000000
266.750000	3640.839526	-54.915628	0.000000	0.000000
266.760000	3640.290383	-54.914297	0.000000	0.000000
266.770000	3639.741253	-54.912962	0.000000	0.000000
266.780000	3639.192137	-54.911622	0.000000	0.000000
266.790000	3638.643034	-54.910277	0.000000	0.000000
266.800000	3638.093945	-54.908927	0.000000	0.000000
266.810000	3637.544869	-54.907573	0.000000	0.000000
266.820000	3636.995807	-54.906214	0.000000	0.000000
266.830000	3636.446758	-54.904850	0.000000	0.000000
266.840000	3635.897724	-54.903482	0.000000	0.000000
266.850000	3635.348703	-54.902109	0.000000	0.000000
266.860000	3634.799695	-54.900731	0.000000	0.000000
266.870000	3634.250702	-54.899349	0.000000	0.000000
266.880000	3633.701722	-54.897962	0.000000	0.000000
266.890000	3633.152756	-54.896570	0.000000	0.000000
266.900000	3632.603805	-54.895174	0.000000	0.000000
266.910000	3632.054867	-54.893773	0.000000	0.000000
266.920000	3631.505943	-54.892367	0.000000	0.000000
266.930000	3630.957034	-54.890957	0.000000	0.000000
266.940000	3630.408138	-54.889542	0.000000	0.000000
266.950000	3629.859257	-54.888123	0.000000	0.000000
266.960000	3629.310390	-54.886699	0.000000	0.000000
266.970000	3628.761537	-54.885271	0.000000	0.000000
266.980000	3628.212699	-54.883838	0.000000	0.000000
266.990000	3627.663875	-54.882400	0.000000	0.000000
267.000000	3627.115065	-54.880958	0.000000	0.000000
267.010000	3626.566270	-54.879512	0.000000	0.000000
267.020000	3626.017490	-54.878061	0.000000	0.000000
267.030000	3625.468724	-54.876605	0.000000	0.000000
267.040000	3624.919972	-54.875145	0.000000	0.000000
267.050000	3624.371235	-54.873680	0.000000	0.000000
267.060000	3623.822513	-54.872211	0.000000	0.000000
267.070000	3623.273806	-54.870737	0.000000	0.000000
267.080000	3622.725113	-54.869259	0.000000	0.000000
267.090000	3622.176436	-54.867777	0.000000	0.000000
267.100000	3621.627773	-54.866290	0.000000	0.000000
267.110000	3621.079125	-54.864798	0.000000	0.000000
267.120000	3620.530492	-54.863302	0.000000	0.000000
267.130000	3619.981874	-54.861802	0.000000	0.000000
267.140000	3619.433271	-54.860297	0.000000	0.000000
267.150000	3618.884683	-54.858788	0.000000	0.000000
267.160000	3618.336110	-54.857274	0.000000	0.000000
267.170000	3617.787552	-54.855756	0.000000	0.000000
267.180000	3617.239010	-54.854233	0.000000	0.000000
267.190000	3616.690483	-54.852707	0.000000	0.000000
267.200000	3616.141971	-54.851175	0.000000	0.000000
267.210000	3615.593475	-54.849640	0.000000	0.000000
267.220000	3615.044994	-54.848100	0.000000	0.000000
267.230000	3614.496528	-54.846556	0.000000	0.000000
267.240000	3613.948078	-54.845007	0.000000	0.000000
267.250000	3613.399644	-54.843454	0.000000	0.000000
267.260000	3612.851225	-54.841897	0.000000	0.000000
267.270000	3612.302821	-54.840335	0.000000	0.000000
267.280000	3611.754434	-54.838769	0.000000	0.000000
267.290000	3611.206062	-54.837199	0.000000	0.000000
267.300000	3610.657706	-54.835624	0.000000	0.000000
267.310000	3610.109365	-54.834045	0.000000	0.000000
267.320000	3609.561040	-54.832462	0.000000	0.000000
267.330000	3609.012732	-54.830875	0.000000	0.000000
267.340000	3608.464439	-54.829283	0.000000	0.000000
267.350000	3607.916162	-54.827687	0.000000	0.000000
267.360000	3607.367901	-54.826087	0.000000	0.000000
267.370000	3606.819656	-54.824482	0.000000	0.000000
267.380000	3606.271428	-54.822874	0.000000	0.000000
267.390000	3605.723215	-54.821261	0.000000	0.000000
267.400000	3605.175019	-54.819644	0.000000	0.000000
267.410000	3604.626838	-54.818022	0.000000	0.000000
267.420000	3604.078674	-54.816397	0.000000	0.000000
267.430000	3603.530527	-54.814767	0.000000	0.000000
267.440000	3602.982395	-54.813133	0.000000	0.000000
267.450000	3602.434280	-54.811495	0.000000	0.000000
267.460000	3601.886182	-54.809853	0.000000	0.000000
267.470000	3601.338100	-54.808206	0.000000	0.000000
267.480000	3600.790034	-54.806555	0.000000	0.000000
267.490000	3600.241985	-54.804901	0.000000	0.000000
267.500000	3599.693953	-54.803242	0.000000	0.000000
267.510000	3599.145937	-54.801579	0.000000	0.000000
267.520000	3598.597938	-54.799911	0.000000	0.000000
267.530000	3598.049956	-54.798240	0.000000	0.000000
267.540000	3597.501990	-54.796565	0.000000	0.000000
267.550000	3596.954041	-54.794885	0.000000	0.000000
267.560000	3596.406109	-54.793202	0.000000	0.000000
267.570000	3595.858194	-54.791514	0.000000	0.000000
267.580000	3595.310296	-54.789822	0.000000	0.000000
267.590000	3594.762414	-54.788126	0.000000	0.000000
267.600000	3594.214550	-54.786426	0.000000	0.000000
267.610000	3593.666703	-54.784722	0.000000	0.000000
267.620000	3593.118873	-54.783014	0.000000	0.000000
267.630000	3592.571060	-54.781302	0.000000	0.000000
267.640000	3592.023264	-54.779586	0.000000	0.000000
267.650000	3591.475485	-54.777866	0.000000	0.000000
267.660000	3590.927724	-54.776141	0.000000	0.000000
267.670000	3590.379980	-54.774413	0.000000	0.000000
267.680000	3589.832253	-54.772681	0.000000	0.000000
267.690000	3589.284543	-54.770945	0.000000	0.000000
267.700000	3588.736851	-54.769205	0.000000	0.000000
267.710000	3588.189177	-54.767460	0.000000	0.000000
267.720000	3587.641520	-54.765712	0.000000	0.000000
267.730000	3587.093880	-54.763960	0.000000	0.000000
267.740000	3586.546258	-54.762204	0.000000	0.000000
267.750000	3585.998654	-54.760444	0.000000	0.000000
267.760000	3585.451067	-54.758680	0.000000	0.000000
267.770000	3584.903498	-54.756912	0.000000	0.000000
267.780000	3584.355946	-54.755140	0.000000	0.000000
267.790000	3583.808413	-54.753364	0.000000	0.000000
267.800000	3583.260897	-54.751585	0.000000	0.000000
267.810000	3582.713399	-54.749801	0.000000	0.000000
267.820000	3582.165919	-54.748013	0.000000	0.000000
267.830000	3581.618456	-54.746222	0.000000	0.000000
267.840000	3581.071012	-54.744427	0.000000	0.000000
267.850000	3580.523586	-54.742627	0.000000	0.000000
267.860000	3579.976178	-54.740824	0.000000	0.000000
267.870000	3579.428787	-54.739017	0.000000	0.000000
267.880000	3578.881415	-54.737207	0.000000	0.000000
267.890000	3578.334061	-54.735392	0.000000	0.000000
267.900000	3577.786726	-54.733573	0.000000	0.000000
267.910000	3577.239408	-54.731751	0.000000	0.000000
267.920000	3576.692109	-54.729925	0.000000	0.000000
267.930000	3576.144828	-54.728095	0.000000	0.000000
267.940000	3575.597565	-54.726261	0.000000	0.000000
267.950000	3575.050321	-54.724423	0.000000	0.000000
267.960000	3574.503095	-54.722582	0.000000	0.000000
267.970000	3573.955888	-54.720737	0.000000	0.000000
267.980000	3573.408699	-54.718888	0.000000	0.000000
267.990000	3572.861529	-54.717035	0.000000	0.000000
268.000000	3572.314377	-54.715178	0.000000	0.000000
268.010000	3571.767244	-54.713318	0.000000	0.000000
268.020000	3571.220129	-54.711454	0.000000	0.000000
268.030000	3570.673033	-54.709586	0.000000	0.000000
268.040000	3570.125956	-54.707714	0.000000	0.000000
268.050000	3569.578898	-54.705839	0.000000	0.000000
268.060000	3569.031858	-54.703960	0.000000	0.000000
268.070000	3568.484838	-54.702077	0.000000	0.000000
268.080000	3567.937836	-54.700191	0.000000	0.000000
268.090000	3567.390853	-54.698300	0.000000	0.000000
268.100000	3566.843889	-54.696406	0.000000	0.000000
268.110000	3566.296943	-54.694509	0.000000	0.000000
268.120000	3565.750017	-54.692608	0.000000	0.000000
268.130000	3565.203110	-54.690703	0.000000	0.000000
268.140000	3564.656222	-54.688794	0.000000	0.000000
268.150000	3564.109354	-54.686882	0.000000	0.000000
268.160000	3563.562504	-54.684966	0.000000	0.000000
268.170000	3563.015673	-54.683046	0.000000	0.000000
268.180000	3562.468862	-54.681123	0.000000	0.000000
268.190000	3561.922070	-54.679196	0.000000	0.000000
268.200000	3561.375298	-54.677265	0.000000	0.000000
268.210000	3560.828544	-54.675331	0.000000	0.000000
268.220000	3560.281810	-54.673393	0.000000	0.000000
268.230000	3559.735096	-54.671452	0.000000	0.000000
268.240000	3559.188401	-54.669506	0.000000	0.000000
268.250000	3558.641725	-54.667558	0.000000	0.000000
268.260000	3558.095069	-54.665606	0.000000	0.000000
268.270000	3557.548433	-54.663650	0.000000	0.000000
268.280000	3557.001816	-54.661690	0.000000	0.000000
268.290000	3556.455219	-54.659727	0.000000	0.000000
268.300000	3555.908641	-54.657761	0.000000	0.000000
268.310000	3555.362083	-54.655791	0.000000	0.000000
268.320000	3554.815545	-54.653817	0.000000	0.000000
268.330000	3554.269026	-54.651840	0.000000	0.000000
268.340000	3553.722528	-54.649859	0.000000	0.000000
268.350000	3553.176049	-54.647875	0.000000	0.000000
268.360000	3552.629590	-54.645887	0.000000	0.000000
268.370000	3552.083151	-54.643896	0.000000	0.000000
268.380000	3551.536732	-54.641901	0.000000	0.000000
268.390000	3550.990333	-54.639903	0.000000	0.000000
268.400000	3550.443954	-54.637901	0.000000	0.000000
268.410000	3549.897595	-54.635895	0.000000	0.000000
268.420000	3549.351256	-54.633887	0.000000	0.000000
268.430000	3548.804938	-54.631874	0.000000	0.000000
268.440000	3548.258639	-54.629859	0.000000	0.000000
268.450000	3547.712361	-54.627839	0.000000	0.000000
268.460000	3547.166103	-54.625817	0.000000	0.000000
268.470000	3546.619865	-54.623791	0.000000	0.000000
268.480000	3546.073647	-54.621761	0.000000	0.000000
268.490000	3545.527450	-54.619728	0.000000	0.000000
268.500000	3544.981273	-54.617692	0.000000	0.000000
268.510000	3544.435116	-54.615652	0.000000	0.000000
268.520000	3543.888980	-54.613608	0.000000	0.000000
268.530000	3543.342865	-54.611562	0.000000	0.000000
268.540000	3542.796769	-54.609512	0.000000	0.000000
268.550000	3542.250695	-54.607458	0.000000	0.000000
268.560000	3541.704641	-54.605401	0.000000	0.000000
268.570000	3541.158607	-54.603341	0.000000	0.000000
268.580000	3540.612595	-54.601277	0.000000	0.000000
268.590000	3540.066603	-54.599210	0.000000	0.000000
268.600000	3539.520631	-54.597140	0.000000	0.000000
268.610000	3538.974681	-54.595066	0.000000	0.000000
268.620000	3538.428751	-54.592989	0.000000	0.000000
268.630000	3537.882842	-54.590909	0.000000	0.000000
268.640000	3537.336953	-54.588825	0.000000	0.000000
268.650000	3536.791086	-54.586738	0.000000	0.000000
268.660000	3536.245239	-54.584647	0.000000	0.000000
268.670000	3535.699414	-54.582553	0.000000	0.000000
268.680000	3535.153609	-54.580456	0.000000	0.000000
268.690000	3534.607826	-54.578356	0.000000	0.000000
268.700000	3534.062063	-54.576252	0.000000	0.000000
268.710000	3533.516322	-54.574145	0.000000	0.000000
268.720000	3532.970601	-54.572035	0.000000	0.000000
268.730000	3532.424902	-54.569921	0.000000	0.000000
268.740000	3531.879224	-54.567804	0.000000	0.000000
268.750000	3531.333567	-54.565684	0.000000	0.000000
268.760000	3530.787932	-54.563561	0.000000	0.000000
268.770000	3530.242317	-54.561434	0.000000	0.000000
268.780000	3529.696724	-54.559304	0.000000	0.000000
268.790000	3529.151153	-54.557171	0.000000	0.000000
268.800000	3528.605602	-54.555035	0.000000	0.000000
268.810000	3528.060073	-54.552895	0.000000	0.000000
268.820000	3527.514566	-54.550752	0.000000	0.000000
268.830000	3526.969080	-54.548606	0.000000	0.000000
268.840000	3526.423615	-54.546457	0.000000	0.000000
268.850000	3525.878172	-54.544305	0.000000	0.000000
268.860000	3525.332751	-54.542149	0.000000	0.000000
268.870000	3524.787351	-54.539990	0.000000	0.000000
268.880000	3524.241973	-54.537828	0.000000	0.000000
268.890000	3523.696616	-54.535663	0.000000	0.000000
268.900000	3523.151281	-54.533494	0.000000	0.000000
268.910000	3522.605968	-54.531323	0.000000	0.000000
268.920000	3522.060676	-54.529148	0.000000	0.000000
268.930000	3521.515407	-54.526970	0.000000	0.000000
268.940000	3520.970159	-54.524789	0.000000	0.000000
268.950000	3520.424933	-54.522605	0.000000	0.000000
268.960000	3519.879728	-54.520417	0.000000	0.000000
268.970000	3519.334546	-54.518227	0.000000	0.000000
268.980000	3518.789386	-54.516033	0.000000	0.000000
268.990000	3518.244247	-54.513837	0.000000	0.000000
269.000000	3517.699131	-54.511637	0.000000	0.000000
269.010000	3517.154037	-54.509434	0.000000	0.000000
269.020000	3516.608964	-54.507228	0.000000	0.000000
269.030000	3516.063914	-54.505019	0.000000	0.000000
269.040000	3515.518886	-54.502806	0.000000	0.000000
269.050000	3514.973880	-54.500591	0.000000	0.000000
269.060000	3514.428897	-54.498373	0.000000	0.000000
269.070000	3513.883935	-54.496151	0.000000	0.000000
269.080000	3513.338996	-54.493926	0.000000	0.000000
269.090000	3512.794079	-54.491699	0.000000	0.000000
269.100000	3512.249184	-54.489468	0.000000	0.000000
269.110000	3511.704312	-54.487235	0.000000	0.000000
269.120000	3511.159462	-54.484998	0.000000	0.000000
269.130000	3510.614634	-54.482758	0.000000	0.000000
269.140000	3510.069829	-54.480515	0.000000	0.000000
269.150000	3509.525046	-54.478269	0.000000	0.000000
269.160000	3508.980286	-54.476020	0.000000	0.000000
269.170000	3508.435548	-54.473769	0.000000	0.000000
269.180000	3507.890833	-54.471514	0.000000	0.000000
269.190000	3507.346141	-54.469256	0.000000	0.000000
269.200000	3506.801471	-54.466995	0.000000	0.000000
269.210000	3506.256824	-54.464731	0.000000	0.000000
269.220000	3505.712199	-54.462464	0.000000	0.000000
269.230000	3505.167597	-54.460194	0.000000	0.000000
269.240000	3504.623018	-54.457922	0.000000	0.000000
269.250000	3504.078461	-54.455646	0.000000	0.000000
269.260000	3503.533928	-54.453367	0.000000	0.000000
269.270000	3502.989417	-54.451085	0.000000	0.000000
269.280000	3502.444929	-54.448801	0.000000	0.000000
269.290000	3501.900464	-54.446513	0.000000	0.000000
269.300000	3501.356021	-54.444223	0.000000	0.000000
269.310000	3500.811602	-54.441929	0.000000	0.000000
269.320000	3500.267206	-54.439633	0.000000	0.000000
269.330000	3499.722832	-54.437334	0.000000	0.000000
269.340000	3499.178482	-54.435031	0.000000	0.000000
269.350000	3498.634155	-54.432726	0.000000	0.000000
269.360000	3498.089851	-54.430418	0.000000	0.000000
269.370000	3497.545570	-54.428107	0.000000	0.000000
269.380000	3497.001312	-54.425794	0.000000	0.000000
269.390000	3496.457077	-54.423477	0.000000	0.000000
269.400000	3495.912865	-54.421157	0.000000	0.000000
269.410000	3495.368677	-54.418835	0.000000	0.000000
269.420000	3494.824512	-54.416510	0.000000	0.000000
269.430000	3494.280370	-54.414181	0.000000	0.000000
269.440000	3493.736252	-54.411850	0.000000	0.000000
269.450000	3493.192156	-54.409516	0.000000	0.000000
269.460000	3492.648085	-54.407180	0.000000	0.000000
269.470000	3492.104036	-54.404840	0.000000	0.000000
269.480000	3491.560011	-54.402498	0.000000	0.000000
269.490000	3491.016010	-54.400153	0.000000	0.000000
269.500000	3490.472032	-54.397805	0.000000	0.000000
269.510000	3489.928077	-54.395454	0.000000	0.000000
269.520000	3489.384146	-54.393100	0.000000	0.000000
269.530000	3488.840239	-54.390744	0.000000	0.000000
269.540000	3488.296355	-54.388384	0.000000	0.000000
269.550000	3487.752495	-54.386022	0.000000	0.000000
269.560000	3487.208658	-54.383657	0.000000	0.000000
