time	x	y	v_x	v_y
44000.000000	-16539808.839107	4853420.658689	-1879.219202	-3076.160226
44100.000000	-16721276.177422	4543957.499953	-1750.230700	-3112.607491
44200.000000	-16889874.890284	4230996.634623	-1621.839630	-3146.130195
44300.000000	-17045662.597236	3914825.923494	-1494.003466	-3176.818713
44400.000000	-17188692.650954	3595724.639415	-1366.679414	-3204.754526
44500.000000	-17319014.115519	3273964.328396	-1239.824508	-3230.010774
44600.000000	-17436671.752875	2949809.619265	-1113.395683	-3252.652737
44700.000000	-17541706.015508	2623518.988039	-987.349824	-3272.738258
44800.000000	-17634153.043744	2295345.482614	-861.643807	-3290.318114
44900.000000	-17714044.666309	1965537.412932	-736.234527	-3305.436336
45000.000000	-17781408.403061	1634339.011405	-611.078913	-3318.130485
45100.000000	-17836267.468949	1301991.068013	-486.133940	-3328.431885
45200.000000	-17878640.778499	968731.544233	-361.356624	-3336.365811
45300.000000	-17908542.950201	634796.169724	-236.704027	-3341.951646
45400.000000	-17925984.310353	300419.025487	-112.133243	-3345.202997
45500.000000	-17930970.896022	-34166.882914	12.398610	-3346.127777
45600.000000	-17923504.456877	-368729.058576	136.934400	-3344.728251
45700.000000	-17903582.455765	-703034.949547	261.516997	-3341.001052
45800.000000	-17871198.067992	-1036851.384769	386.189285	-3334.937159
45900.000000	-17826340.179368	-1369944.006335	510.994171	-3326.521844
46000.000000	-17768993.383160	-1702076.694601	635.974599	-3315.734582
46100.000000	-17699137.976224	-2033010.982692	761.173555	-3302.548931
46200.000000	-17616749.954673	-2362505.456766	886.634069	-3286.932364
46300.000000	-17521801.009563	-2690315.138293	1012.399210	-3268.846076
46400.000000	-17414258.523226	-3016190.844367	1138.512081	-3248.244742
46500.000000	-17294085.567015	-3339878.521877	1265.015796	-3225.076232
46600.000000	-17161240.901412	-3661118.551020	1391.953451	-3199.281282
46700.000000	-17015678.979650	-3979645.013328	1519.368087	-3170.793116
46800.000000	-16857349.956260	-4295184.918973	1647.302627	-3139.537005
46900.000000	-16686199.702186	-4607457.387627	1775.799805	-3105.429780
47000.000000	-16502169.828525	-4916172.776610	1904.902066	-3068.379264
47100.000000	-16305197.721270	-5221031.749463	2034.651444	-3028.283646
47200.000000	-16095216.589968	-5521724.277288	2165.089405	-2985.030764
47300.000000	-15872155.533748	-5817928.564449	2296.256655	-2938.497302
47400.000000	-15635939.628872	-6109309.889198	2428.192902	-2888.547894
47500.000000	-15386490.042778	-6395519.348742	2560.936561	-2835.034108
47600.000000	-15123724.180597	-6676192.497006	2694.524397	-2777.793309
47700.000000	-14847555.871312	-6950947.861897	2828.991087	-2716.647386
47800.000000	-14557895.602205	-7219385.327256	2964.368691	-2651.401316
47900.000000	-14254650.811999	-7481084.362810	3100.686002	-2581.841556
48000.000000	-13937726.255276	-7735602.083280	3237.967766	-2507.734228
48100.000000	-13607024.453390	-7982471.115389	3376.233728	-2428.823090
48200.000000	-13262446.250324	-8221197.248702	3515.497478	-2344.827237
48300.000000	-12903891.495911	-8451256.843109	3655.765053	-2255.438523
48400.000000	-12531259.883729	-8672093.962132	3797.033229	-2160.318651
48500.000000	-12144451.977004	-8883117.197213	3939.287457	-2059.095897
48600.000000	-11743370.463321	-9083696.143592	4082.499336	-1951.361408
48700.000000	-11327921.688206	-9273157.483278	4226.623542	-1836.665033
48800.000000	-10898017.529165	-9450780.625030	4371.594069	-1714.510626
48900.000000	-10453577.686163	-9615792.845137	4517.319627	-1584.350749
49000.000000	-9994532.482507	-9767363.866291	4663.677998	-1445.580716
49100.000000	-9520826.292720	-9904599.805094	4810.509094	-1297.531912
49200.000000	-9032421.742356	-10026536.412180	4957.606403	-1139.464316
49300.000000	-8529304.860543	-10132131.523008	5104.706409	-970.558185
49400.000000	-8011491.411236	-10220256.633192	5251.475506	-789.904859
49500.000000	-7479034.686278	-10289687.511099	5397.493728	-596.496706
49600.000000	-6932035.115692	-10339093.764870	5542.234520	-389.216289
49700.000000	-6370652.141951	-10367027.294404	5685.039500	-166.824942
49800.000000	-5795118.920295	-10371909.586794	5825.086934	72.048854
49900.000000	-5205760.552067	-10352017.864409	5961.352298	328.920654
50000.000000	-4603016.738981	-10305470.180735	6092.558927	605.459682
50100.000000	-3987469.969680	-10230209.698874	6217.116271	903.495180
50200.000000	-3359880.621133	-10123988.608755	6333.042804	1225.016726
50300.000000	-2721230.677500	-9984352.482218	6437.870161	1572.164298
50400.000000	-2072778.129537	-9808626.388473	6528.524763	1947.201706
50500.000000	-1416124.490351	-9593904.878825	6601.183311	2352.463863
50600.000000	-753298.182391	-9337049.111473	6651.099613	2790.263933
50700.000000	-86856.682232	-9034696.069970	6672.403054	3262.740382
50800.000000	579989.997375	-8683287.200553	6657.875254	3771.616208
50900.000000	1243233.096504	-8279127.006160	6598.723336	4317.833729
51000.000000	1897897.574396	-7818486.221705	6484.389184	4901.020274
51100.000000	2537860.176558	-7297768.847891	6302.468165	5518.738071
51200.000000	3155669.748210	-6713766.467534	6038.861000	6165.486146
51300.000000	3742401.909638	-6064024.401102	5678.345724	6831.471607
51400.000000	4287601.967944	-5347337.632160	5205.813865	7501.277772
51500.000000	4779395.184912	-4564372.784683	4608.415736	8152.748720
51600.000000	5204862.384716	-3718367.856846	3878.713443	8756.667383
51700.000000	5550771.270600	-2815791.932361	3018.543243	9278.014805
51800.000000	5804692.784552	-1866768.824766	2042.634226	9679.512504
51900.000000	5956402.119034	-885026.426869	980.386603	9927.477459
52000.000000	5999294.670239	112809.677749	-125.822005	9998.761198
52100.000000	5931429.469615	1108572.470527	-1226.327179	9886.356940
52200.000000	5755855.337172	2084297.220565	-2272.434322	9601.225683
52300.000000	5480102.865792	3023912.804960	-3224.321628	9169.466790
52400.000000	5115022.443489	3914465.684136	-4055.883652	8626.172605
52500.000000	4673340.141856	4746670.822964	-4755.540340	8008.553714
52600.000000	4168303.141657	5514835.779170	-5323.888231	7350.546982
52700.000000	3612646.766443	6216363.535585	-5769.905807	6679.823662
52800.000000	3017948.894713	6851069.246746	-6107.193346	6016.957262
52900.000000	2394322.804159	7420490.444476	-6351.038870	5375.987654
53000.000000	1750352.667814	7927291.125370	-6516.494134	4765.626066
53100.000000	1093176.521914	8374795.712982	-6617.310582	4190.583655
53200.000000	428643.193171	8766649.999435	-6665.481485	3652.754563
53300.000000	-238505.318760	9106588.624991	-6671.156480	3152.157394
53400.000000	-904454.084489	9398284.322255	-6642.756265	2687.633174
53500.000000	-1566152.123432	9645256.285201	-6587.176455	2257.337529
53600.000000	-2221171.291349	9850819.439604	-6510.016135	1859.074287
53700.000000	-2867587.762027	10018060.975474	-6415.797410	1490.513637
53800.000000	-3503884.334210	10149834.402956	-6308.160887	1149.329444
53900.000000	-4128870.856867	10248764.407681	-6190.032318	833.281570
54000.000000	-4741619.888026	10317257.983917	-6063.760978	540.261669
54100.000000	-5341414.893068	10357518.875569	-5931.232659	268.315302
54200.000000	-5927708.628419	10371563.421216	-5793.961011	15.649087
54300.000000	-6500089.730631	10361236.617990	-5653.160904	-219.371292
54400.000000	-7058255.883935	10328227.695734	-5509.807150	-438.228378
54500.000000	-7601992.248763	10274084.804181	-5364.681436	-642.263060
54600.000000	-8131154.093976	10200228.615787	-5218.409818	-832.685937
54700.000000	-8645652.788928	10107964.772437	-5071.492708	-1010.588950
54800.000000	-9145444.483804	9998495.180907	-4924.328885	-1176.956703
54900.000000	-9630520.944388	9872928.206601	-4777.234753	-1332.677135
55000.000000	-10100902.116927	9732287.839144	-4630.459827	-1478.551398
55100.000000	-10556630.085404	9577521.914384	-4484.199210	-1615.302844
55200.000000	-10997764.152154	9409509.480239	-4338.603673	-1743.585163
55300.000000	-11424376.826925	9229067.391858	-4193.787817	-1863.989671
55400.000000	-11836550.552399	9036956.216825	-4049.836693	-1977.051829
55500.000000	-12234375.028179	8833885.525044	-3906.811195	-2083.257041
55600.000000	-12617945.022206	8620518.631257	-3764.752458	-2183.045816
55700.000000	-12987358.580039	8397476.851430	-3623.685440	-2276.818339
55800.000000	-13342715.559552	8165343.327839	-3483.621870	-2364.938536
55900.000000	-13684116.432277	7924666.471636	-3344.562657	-2447.737668
56000.000000	-14011661.303589	7675963.066210	-3206.499867	-2525.517529
56100.000000	-14325449.112776	7419721.069695	-3069.418358	-2598.553276
56200.000000	-14625576.981114	7156402.150508	-2933.297114	-2667.095942
56300.000000	-14912139.681831	6886443.985907	-2798.110356	-2731.374667
56400.000000	-15185229.210533	6610262.350006	-2663.828450	-2791.598684
56500.000000	-15444934.438392	6328253.014682	-2530.418654	-2847.959082
56600.000000	-15691340.833558	6040793.484044	-2397.845741	-2900.630376
56700.000000	-15924530.238718	5748244.580811	-2266.072507	-2949.771897
56800.000000	-16144580.694832	5450951.900841	-2135.060184	-2995.529047
56900.000000	-16351566.302774	5149247.150256	-2004.768789	-3038.034393
57000.000000	-16545557.115966	4843449.377999	-1875.157400	-3077.408665
57100.000000	-16726619.058305	4533866.115285	-1746.184381	-3113.761628
57200.000000	-16894813.862591	4220794.432188	-1617.807573	-3147.192862
57300.000000	-17050199.025480	3904521.920530	-1489.984435	-3177.792459
57400.000000	-17192827.775635	3585327.611343	-1362.672165	-3205.641641
57500.000000	-17322749.052310	3263482.834339	-1235.827790	-3230.813298
57600.000000	-17440007.492026	2939252.026127	-1109.408239	-3253.372477
57700.000000	-17544643.421444	2612893.493315	-983.370394	-3273.376797
57800.000000	-17636692.854789	2284660.136106	-857.671129	-3290.876823
57900.000000	-17716187.494510	1954800.137515	-732.267337	-3305.916383
58000.000000	-17783154.734077	1623557.622977	-607.115948	-3318.532844
58100.000000	-17837617.661980	1291173.294777	-482.173934	-3328.757337
58200.000000	-17879595.066237	957885.045418	-357.398313	-3336.614955
58300.000000	-17909101.438779	623928.553865	-232.746144	-3342.124898
58400.000000	-17926146.979292	289537.868383	-108.174522	-3345.300595
58500.000000	-17930737.598157	-45054.020455	16.359437	-3346.149783
58600.000000	-17922874.918263	-379614.613113	140.898600	-3344.674551
58700.000000	-17902556.275554	-713911.337377	265.485841	-3340.871354
58800.000000	-17869774.718292	-1047710.984211	390.164043	-3334.730995
58900.000000	-17824519.005073	-1380779.139794	514.976117	-3326.238564
59000.000000	-17766773.601776	-1712879.610336	639.965008	-3315.373353
59100.000000	-17696518.677687	-2043773.836146	765.173703	-3302.108728
59200.000000	-17613730.101179	-2373220.291368	890.645234	-3286.411970
59300.000000	-17518379.435427	-2700973.865587	1016.422672	-3268.244070
59400.000000	-17410433.934795	-3026785.223368	1142.549119	-3247.559492
59500.000000	-17289856.542660	-3350400.137485	1269.067689	-3224.305886
59600.000000	-17156605.891634	-3671558.791368	1396.021479	-3198.423755
59700.000000	-17010636.307349	-3989995.045902	1523.453522	-3169.846077
59800.000000	-16851897.817200	-4305435.665316	1651.406738	-3138.497864
59900.000000	-16680336.165737	-4617599.496451	1779.923851	-3104.295668
60000.000000	-16495892.838736	-4926196.595111	1909.047294	-3067.147016
60100.000000	-16298505.098371	-5230927.292587	2038.819082	-3026.949778
60200.000000	-16088106.032399	-5531481.194727	2169.280659	-2983.591450
60300.000000	-15864624.620839	-5827536.105048	2300.472701	-2936.948347
60400.000000	-15627985.824317	-6118756.862482	2432.434875	-2886.884702
60500.000000	-15378110.699094	-6404794.083207	2565.205547	-2833.251647
60600.000000	-15114916.544758	-6685282.794761	2698.821418	-2775.886076
60700.000000	-14838317.091838	-6959840.949236	2833.317088	-2714.609361
60800.000000	-14548222.737987	-7228067.800646	2968.724516	-2649.225915
60900.000000	-14244540.843253	-7489542.129730	3105.072376	-2579.521573
61000.000000	-13927176.097057	-7743820.297288	3242.385263	-2505.261779
61100.000000	-13596030.972212	-7990434.104680	3380.682738	-2426.189540
61200.000000	-13251006.284541	-8228888.437361	3519.978167	-2342.023124
61300.000000	-12892001.880658	-8458658.664128	3660.277310	-2252.453472
61400.000000	-12518917.481388	-8679187.761151	3801.576608	-2157.141273
61500.000000	-12131653.714387	-8889883.125819	3943.861102	-2055.713681
61600.000000	-11730113.377018	-9090113.040831	4087.101891	-1947.760591
61700.000000	-11314202.979887	-9279202.743896	4231.253042	-1832.830467
61800.000000	-10883834.633021	-9456430.052747	4376.247804	-1710.425612
61900.000000	-10438928.351208	-9621020.489082	4521.993979	-1579.996862
62000.000000	-9979414.873092	-9772141.838496	4668.368242	-1440.937603
62100.000000	-9505239.111421	-9908898.076751	4815.209146	-1292.577069
62200.000000	-9016364.380424	-10030322.586156	4962.308516	-1134.172837
62300.000000	-8512777.582392	-10135370.579958	5109.400797	-964.902484
62400.000000	-7994495.581051	-10222910.648519	5256.149872	-783.854364
62500.000000	-7461573.046900	-10291715.340072	5402.132688	-590.017529
62600.000000	-6914112.132518	-10340450.693471	5546.818873	-382.270871
62700.000000	-6352274.427866	-10367664.654129	5689.545329	-159.371691
62800.000000	-5776295.761786	-10371774.332867	5829.484474	80.055931
62900.000000	-5186504.561830	-10351052.118994	5965.604528	337.532276
63000.000000	-4583344.666767	-10303610.746274	6096.619799	614.731556
63100.000000	-3967403.710982	-10227387.552319	6220.928507	913.488111
63200.000000	-3339448.472765	-10120128.396311	6336.535146	1235.796472
63300.000000	-2700468.900009	-9979372.047772	6440.953964	1583.801006
63400.000000	-2051732.888266	-9802436.389449	6531.089807	1959.768679
63500.000000	-1394854.258340	-9586408.573793	6603.092739	2366.035284
63600.000000	-731876.696253	-9328142.448637	6652.183938	2804.911016
63700.000000	-65376.540666	-9024268.269720	6672.453329	3278.525195
63800.000000	601413.024267	-8671222.114045	6656.635780	3788.582132
63900.000000	1264455.038787	-8265305.648906	6595.884782	4335.991259
64000.000000	1918740.633718	-7802791.023617	6479.583849	4920.326637
64100.000000	2558106.853101	-7280090.309325	6295.270482	5539.069302
64200.000000	3175057.476397	-6694013.011167	6028.798208	6186.601171
64300.000000	3760619.555029	-6042136.149024	5664.925741	6852.970307
64400.000000	4304290.317333	-5323304.421869	5188.578641	7522.559825
64500.000000	4794154.337622	-4538255.705317	4587.026538	8172.987458
64600.000000	5217269.250721	-3690321.732800	3853.066202	8774.821307
64700.000000	5560409.397301	-2786083.666441	2988.894667	9292.902853
64800.000000	5811193.654781	-1835784.298843	2009.696306	9689.967999
64900.000000	5959491.950719	-853258.625676	945.332949	9932.563041
65000.000000	5998835.582346	144794.658954	-161.478252	9997.982748
65100.000000	5927442.305881	1140187.135639	-1260.970094	9879.790254
65200.000000	5748516.107622	2114989.949846	-2304.619644	9589.496383
65300.000000	5469714.102063	3053215.884696	-3252.989005	9153.593271
65400.000000	5101969.317882	3942023.641931	-4080.444107	8607.343796
65500.000000	4658044.200242	4772246.878893	-4775.841857	7987.925707
65600.000000	4151183.636531	5538301.216993	-5340.107796	7329.109440
65700.000000	3594094.112456	6237677.653138	-5782.422921	6658.343315
65800.000000	2998310.080960	6870256.737673	-6116.481456	5995.978721
65900.000000	2373896.109860	7437620.620897	-6357.588666	5355.865330
66000.000000	1729388.464942	7942460.992949	-6520.767598	4746.566579
66100.000000	1071881.436161	8388117.274619	-6619.718368	4172.686626
66200.000000	407185.704159	8778241.316867	-6666.375500	3636.046520
66300.000000	-259989.014869	9116567.867632	-6670.831151	3136.617629
66400.000000	-925854.581402	9406766.029337	-6641.454072	2673.212367
66500.000000	-1587381.960655	9652349.188186	-6585.095059	2243.970586
66600.000000	-2242160.836543	9856625.342154	-6507.315607	1846.688881
66700.000000	-2888281.790522	10022674.325140	-6412.606868	1479.035686
66800.000000	-3524239.228918	10153342.298473	-6304.584245	1138.686480
66900.000000	-4148852.336996	10251246.867611	-6186.153119	823.404694
67000.000000	-4761201.176832	10318788.360926	-6059.646357	531.086575
67100.000000	-5360575.244199	10358164.341265	-5926.936568	259.782710
67200.000000	-5946432.142114	10371385.474089	-5789.526816	7.704803
67300.000000	-6518364.402806	10360291.585446	-5648.623463	-226.776535
67400.000000	-7076072.841712	10326567.213366	-5505.194477	-445.139203
67500.000000	-7619345.135055	10271756.263285	-5360.016030	-648.719790
67600.000000	-8148038.571206	10197275.575119	-5213.709728	-838.724962
67700.000000	-8662066.138052	10104427.333332	-5066.772382	-1016.243088
67800.000000	-9161385.279665	9994410.326708	-4919.599855	-1182.255551
67900.000000	-9645988.792349	9868330.108417	-4772.506179	-1337.647393
68000.000000	-10115897.438778	9727208.130457	-4625.738943	-1483.217166
68100.000000	-10571153.945001	9571989.937253	-4479.491677	-1619.685893
68200.000000	-11011818.113172	9403552.505838	-4333.913870	-1747.705179
68300.000000	-11437962.836622	9222710.817974	-4189.119071	-1867.864470
68400.000000	-11849670.846520	9030223.744773	-4045.191475	-1980.697554
68500.000000	-12247032.053059	8826799.318251	-3902.191271	-2086.688335
68600.000000	-12630141.370914	8613099.457545	-3760.159014	-2186.275972
68700.000000	-12999096.940005	8389744.210841	-3619.119192	-2279.859441
68800.000000	-13353998.669603	8157315.567622	-3479.083145	-2367.801574
68900.000000	-13694947.047394	7916360.889858	-3340.051461	-2450.432652
69000.000000	-14022042.166019	7667396.005271	-3202.015947	-2528.053579
69100.000000	-14335382.928372	7410908.000889	-3064.961247	-2600.938707
69200.000000	-14635066.399981	7147357.750643	-2928.866170	-2669.338340
69300.000000	-14921187.282541	6877182.206857	-2793.704796	-2733.480954
69400.000000	-15193837.487262	6600796.482005	-2659.447372	-2793.575181
69500.000000	-15453105.790489	6318595.744031	-2526.061066	-2849.811556
69600.000000	-15699077.557114	6030956.945871	-2393.510574	-2902.364090
69700.000000	-15931834.519779	5738240.407408	-2261.758631	-2951.391652
69800.000000	-16151454.603983	5440791.266080	-2130.766422	-2997.039215
69900.000000	-16358011.790825	5138940.810501	-2000.493924	-3039.438957
70000.000000	-16551576.010566	4833007.709913	-1870.900186	-3078.711242
70100.000000	-16732213.061299	4523299.150860	-1741.943549	-3114.965498
70200.000000	-16899984.547984	4210111.891313	-1613.581837	-3148.300990
70300.000000	-17054947.837895	3893733.241376	-1485.772494	-3178.807518
70400.000000	-17197156.029164	3574441.978809	-1358.472709	-3206.566027
70500.000000	-17326657.929672	3252509.206780	-1231.639503	-3231.649148
70600.000000	-17443498.043976	2928199.160580	-1105.229798	-3254.121682
70700.000000	-17547716.566359	2601769.969402	-979.200473	-3274.041016
70800.000000	-17639349.378399	2273474.378781	-853.508402	-3291.457493
70900.000000	-17718428.049732	1943560.438822	-728.110475	-3306.414727
71000.000000	-17784979.840904	1612272.162965	-602.963621	-3318.949880
71100.000000	-17839027.707424	1279850.161698	-478.024812	-3329.093884
71200.000000	-17880590.304282	946532.255349	-353.251065	-3336.871637
71300.000000	-17909681.990343	612554.069874	-228.599440	-3342.302151
71400.000000	-17926312.832174	278149.619352	-104.027030	-3345.398669
71500.000000	-17930488.606972	-56448.121231	20.509048	-3346.168740
71600.000000	-17922210.804341	-391006.649443	145.051666	-3344.614269
71700.000000	-17901476.626825	-725293.371693	269.643694	-3340.731529
71800.000000	-17868278.989136	-1059075.038982	394.328021	-3334.511132
71900.000000	-17822606.516154	-1392117.178728	519.147557	-3325.937981
72000.000000	-17764443.539856	-1724183.519244	644.145251	-3314.991173
72100.000000	-17693770.095440	-2055035.403365	769.364090	-3301.643878
72200.000000	-17610561.917016	-2384431.187616	894.847109	-3285.863170
72300.000000	-17514790.433352	-2712125.623121	1020.637379	-3267.609829
72400.000000	-17406422.764315	-3037869.214313	1146.778004	-3246.838097
72500.000000	-17285421.718779	-3361407.551188	1273.312097	-3223.495392
72600.000000	-17151745.794969	-3682480.610628	1400.282751	-3197.521974
72700.000000	-17005349.184411	-4000822.021894	1527.732998	-3168.850563
72800.000000	-16846181.780890	-4316158.291047	1655.705751	-3137.405897
72900.000000	-16674189.196123	-4628207.978533	1784.243724	-3103.104236
73000.000000	-16489312.784190	-4936680.823638	1913.389337	-3065.852796
73100.000000	-16291489.677146	-5241276.808877	2043.184586	-3025.549115
73200.000000	-16080652.834768	-5541685.156651	2173.670892	-2982.080325
73300.000000	-15856731.111913	-5837583.249664	2304.888897	-2935.322357
73400.000000	-15619649.347709	-6128635.465627	2436.878228	-2885.139021
73500.000000	-15369328.481605	-6414491.915678	2569.677197	-2831.380994
73600.000000	-15105685.702315	-6694787.074688	2703.322440	-2773.884672
73700.000000	-14828634.636949	-6969138.290146	2837.848472	-2712.470884
73800.000000	-14538085.589039	-7237144.154724	2973.287151	-2646.943450
73900.000000	-14233945.836040	-7498382.725665	3109.667021	-2577.087555
74000.000000	-13916119.999005	-7752409.572038	3247.012520	-2502.667928
74100.000000	-13584510.499885	-7998755.628409	3385.343016	-2423.426788
74200.000000	-13239018.125098	-8236924.830684	3524.671637	-2339.081534
74300.000000	-12879542.718113	-8466391.506693	3665.003854	-2249.322144
74400.000000	-12505984.028700	-8686597.490476	3806.335755	-2153.808247
74500.000000	-12118242.752617	-8896948.925136	3948.651946	-2052.165811
74600.000000	-11716221.803098	-9096812.714540	4091.923002	-1943.983422
74700.000000	-11299827.864865	-9285512.579057	4236.102347	-1828.808081
74800.000000	-10868973.293120	-9462324.664837	4381.122446	-1706.140466
74900.000000	-10423578.434530	-9626472.650039	4526.890147	-1575.429595
75000.000000	-9963574.465529	-9777122.284840	4673.280952	-1436.066831
75100.000000	-9488906.866154	-9913375.295380	4820.131986	-1287.379142
75200.000000	-8999539.676486	-10034262.575169	4967.233322	-1128.621582
75300.000000	-8495460.719114	-10138736.581731	5114.317254	-958.968909
75400.000000	-7976688.016940	-10225662.852137	5261.045021	-777.506339
75500.000000	-7443277.693652	-10293810.550306	5406.990309	-583.219437
75600.000000	-6895333.717608	-10341841.963767	5551.618729	-374.983240
75700.000000	-6333019.942627	-10368300.881788	5694.262204	-151.550806
75800.000000	-5756575.016230	-10371599.815886	5834.086988	88.458403
75900.000000	-5166330.872932	-10350006.076329	5970.053644	346.569636
76000.000000	-4562735.713703	-10301626.807036	6100.866963	624.462334
76100.000000	-3946382.599107	-10224393.225427	6224.913318	923.976181
76200.000000	-3318045.058053	-10116044.541507	6340.182455	1247.110886
76300.000000	-2678721.437154	-9974112.383324	6444.170281	1596.015390
76400.000000	-2029690.078074	-9795907.093667	6533.758890	1972.959909
76500.000000	-1372577.781929	-9578508.069957	6605.070254	2380.281060
76600.000000	-709444.331668	-9318761.510418	6653.291150	2820.285769
76700.000000	-42885.955549	-9013290.652041	6672.469928	3295.093515
76800.000000	623839.733815	-8658526.008225	6655.292236	3806.388647
76900.000000	1286666.057431	-8250766.384551	6592.855168	4355.045569
77000.000000	1940548.514754	-7786285.589518	6474.481007	4940.581734
77100.000000	2579282.368134	-7261504.420386	6287.646791	5560.392045
77200.000000	3195324.032714	-6673251.550194	6018.157228	6208.734400
77300.000000	3779649.621409	-6019137.740512	5650.752134	6875.488803
77400.000000	4321706.119816	-5298060.443003	5170.395062	7544.827412
77500.000000	4809535.893184	-4510832.932395	4564.484102	8194.130491
77600.000000	5230173.089688	-3660885.850491	3826.066114	8793.742481
77700.000000	5570400.234964	-2754918.221501	2957.720077	9308.362605
77800.000000	5817887.968343	-1803297.399814	1975.109253	9700.748378
77900.000000	5962607.015548	-819969.768581	908.577068	9937.694074
78000.000000	5998232.168150	178290.923109	-198.810146	9996.964983
78100.000000	5923147.771541	1173275.789803	-1297.186839	9872.723101
78200.000000	5740719.737913	2147095.429665	-2338.218689	9577.051803
78300.000000	5458736.383977	3083851.845860	-3282.875151	9136.847614
78400.000000	5088215.684481	3970821.880069	-4106.016569	8587.544360
78500.000000	4641956.689494	4798963.394141	-4796.954743	7966.279510
78600.000000	4133200.759534	5562804.627108	-5356.955555	7306.646011
78700.000000	3574623.480986	6259928.001222	-5795.407974	6635.857885
78800.000000	2977713.497405	6890281.803914	-6126.101454	5974.034561
78900.000000	2352484.293476	7455494.268016	-6364.357262	5334.827842
79000.000000	1707422.049402	7958285.582361	-6525.167248	4726.647822
79100.000000	1049575.405563	8402010.506395	-6622.177293	4153.987868
79200.000000	384715.284958	8790326.982627	-6667.260305	3618.593486
79300.000000	-282482.216653	9126969.705231	-6670.448359	3120.387320
79400.000000	-948256.844123	9415603.871345	-6640.056019	2658.152340
79500.000000	-1609602.396814	9659736.725124	-6582.887376	2230.012242
79600.000000	-2264127.103969	9862668.978838	-6504.464790	1833.756278
79700.000000	-2909936.531855	10027472.751184	-6409.247197	1467.051196
79800.000000	-3545537.158018	10156986.507849	-6300.823782	1127.574258
79900.000000	-4169757.876180	10253820.447123	-6182.078731	813.092683
80000.000000	-4781686.551128	10320367.928026	-6055.327850	521.507560
80100.000000	-5380618.948689	10358820.053709	-5922.430039	250.874748
80200.000000	-5966017.710808	10371181.562499	-5784.877349	-0.588720
80300.000000	-6537479.419710	10359286.878890	-5643.867294	-234.507077
80400.000000	-7094708.145792	10324815.640647	-5500.360727	-452.353369
80500.000000	-7637494.180197	10269307.320718	-5355.128083	-655.459689
80600.000000	-8165696.910073	10194174.756766	-5208.786339	-845.028593
80700.000000	-8679231.005035	10100716.522826	-5061.828563	-1022.144723
80800.000000	-9178055.253228	9990128.151745	-4914.647581	-1187.786096
80900.000000	-9662163.521095	9863512.260018	-4767.554962	-1342.834730
81000.000000	-10131577.418763	9721887.649700	-4620.796289	-1488.086462
81100.000000	-10586340.338380	9566197.472319	-4474.563458	-1624.259883
81200.000000	-11026512.600240	9397316.542258	-4329.004621	-1752.004420
81300.000000	-11452167.494923	9216057.884818	-4184.232239	-1871.907571
81400.000000	-11863388.051935	9023178.599356	-4040.329609	-1984.501374
81500.000000	-12260264.398796	8819385.111694	-3897.356192	-2090.268166
81600.000000	-12642891.601103	8605337.883332	-3755.351941	-2189.645700
81700.000000	-13011367.895236	8381655.638274	-3614.340851	-2283.031685
81800.000000	-13365793.242260	8148919.161885	-3474.333858	-2370.787818
81900.000000	-13706268.145015	7907674.720200	-3335.331221	-2453.243349
82000.000000	-14032892.681275	7658437.142658	-3197.324474	-2530.698256
82100.000000	-14345765.714476	7401692.606308	-3060.298038	-2603.426052
82200.000000	-14644984.250593	7137901.155110	-2924.230542	-2671.676276
82300.000000	-14930642.915360	6867498.984063	-2789.095918	-2735.676715
82400.000000	-15202833.530685	6590900.514412	-2654.864294	-2795.635367
82500.000000	-15461644.772786	6308500.283155	-2521.502739	-2851.742195
82600.000000	-15707161.897677	6020674.667378	-2388.975872	-2904.170679
82700.000000	-15939466.522100	5727783.461617	-2257.246365	-2953.079206
82800.000000	-16158636.450034	5430171.324352	-2126.275352	-2998.612306
82900.000000	-16364745.536603	5128169.107991	-1996.022772	-3040.901743
83000.000000	-16557863.582593	4822095.085056	-1866.447642	-3080.067503
83100.000000	-16738056.253893	4512256.081980	-1737.508280	-3116.218660
83200.000000	-16905385.021168	4198948.530653	-1609.162491	-3149.454153
83300.000000	-17059907.115809	3882459.446845	-1481.367706	-3179.863474
83400.000000	-17201675.498890	3563067.343709	-1354.081103	-3207.527278
83500.000000	-17330738.840377	3241043.087745	-1227.259697	-3232.517927
83600.000000	-17447141.506313	2916650.703938	-1100.860404	-3254.899964
83700.000000	-17550923.552054	2590148.136160	-974.840102	-3274.730535
83800.000000	-17642120.719987	2261787.968405	-849.155659	-3292.059748
83900.000000	-17720764.440389	1931818.111987	-723.763966	-3306.930996
84000.000000	-17786881.834354	1600482.463416	-598.621952	-3319.381225
84100.000000	-17840495.717885	1268021.537376	-473.686588	-3329.441159
84200.000000	-17881624.606426	934673.078909	-348.914890	-3337.135495
84300.000000	-17910282.719265	600672.658731	-224.263918	-3342.483046
84400.000000	-17926479.983349	266254.255367	-99.690764	-3345.496858
84500.000000	-17930222.036183	-68349.172293	24.847455	-3346.184287
84600.000000	-17921510.227592	-402905.118574	149.393612	-3344.547046
84700.000000	-17900341.620216	-737180.967308	273.990579	-3340.581212
84800.000000	-17866708.988715	-1070943.427470	398.681246	-3334.277203
84900.000000	-17820600.817743	-1403957.964771	523.508526	-3325.619724
