time	x	y	v_x	v_y
449159.999967	344083986.257739	33031110.093129	-472.976862	95.987298
449219.999967	344055604.124630	33036866.750512	-473.094258	95.901294
449279.999967	344027214.944898	33042618.249972	-473.211749	95.815368
449339.999967	343998818.712813	33048364.596200	-473.329336	95.729520
449399.999967	343970415.422647	33054105.793877	-473.447019	95.643749
449459.999967	343942005.068674	33059841.847681	-473.564796	95.558057
449519.999967	343913587.645173	33065572.762277	-473.682670	95.472442
449579.999967	343885163.146423	33071298.542326	-473.800638	95.386905
449639.999967	343856731.566706	33077019.192482	-473.918702	95.301446
449699.999967	343828292.900307	33082734.717388	-474.036861	95.216064
449759.999967	343799847.141512	33088445.121683	-474.155115	95.130759
449819.999967	343771394.284610	33094150.409997	-474.273464	95.045531
449879.999967	343742934.323894	33099850.586952	-474.391909	94.960380
449939.999967	343714467.253658	33105545.657164	-474.510448	94.875306
449999.999967	343685993.068198	33111235.625240	-474.629083	94.790309
450059.999967	343657511.761812	33116920.495780	-474.747812	94.705388
450119.999967	343629023.328802	33122600.273379	-474.866637	94.620544
450179.999967	343600527.763470	33128274.962620	-474.985557	94.535776
450239.999967	343572025.060124	33133944.568082	-475.104571	94.451085
450299.999967	343543515.213071	33139609.094337	-475.223680	94.366470
450359.999967	343514998.216621	33145268.545946	-475.342884	94.281930
450419.999967	343486474.065086	33150922.927466	-475.462183	94.197467
450479.999967	343457942.752783	33156572.243446	-475.581576	94.113079
450539.999967	343429404.274028	33162216.498428	-475.701065	94.028767
450599.999967	343400858.623142	33167855.696944	-475.820647	93.944530
450659.999967	343372305.794446	33173489.843522	-475.940325	93.860369
450719.999967	343343745.782265	33179118.942682	-476.060097	93.776283
450779.999967	343315178.580925	33184742.998934	-476.179963	93.692272
450839.999967	343286604.184755	33190362.016785	-476.299925	93.608336
450899.999967	343258022.588087	33195976.000731	-476.419980	93.524475
450959.999967	343229433.785254	33201584.955264	-476.540130	93.440689
451019.999967	343200837.770591	33207188.884865	-476.660374	93.356977
451079.999967	343172234.538437	33212787.794012	-476.780713	93.273340
451139.999967	343143624.083132	33218381.687173	-476.901146	93.189778
451199.999967	343115006.399019	33223970.568809	-477.021673	93.106289
451259.999967	343086381.480442	33229554.443375	-477.142295	93.022875
451319.999967	343057749.321748	33235133.315319	-477.263011	92.939535
451379.999967	343029109.917287	33240707.189078	-477.383820	92.856269
451439.999967	343000463.261410	33246276.069088	-477.504724	92.773077
451499.999967	342971809.348471	33251839.959774	-477.625723	92.689958
451559.999967	342943148.172826	33257398.865554	-477.746815	92.606913
451619.999967	342914479.728833	33262952.790840	-477.868001	92.523942
451679.999967	342885804.010853	33268501.740036	-477.989281	92.441044
451739.999967	342857121.013248	33274045.717540	-478.110655	92.358219
451799.999967	342828430.730382	33279584.727742	-478.232123	92.275467
451859.999967	342799733.156624	33285118.775025	-478.353685	92.192788
451919.999967	342771028.286342	33290647.863766	-478.475340	92.110182
451979.999967	342742316.113907	33296171.998334	-478.597090	92.027649
452039.999967	342713596.633693	33301691.183091	-478.718933	91.945188
452099.999967	342684869.840077	33307205.422392	-478.840870	91.862800
452159.999967	342656135.727436	33312714.720585	-478.962900	91.780485
452219.999967	342627394.290150	33318219.082012	-479.085025	91.698241
452279.999967	342598645.522601	33323718.511006	-479.207243	91.616070
452339.999966	342569889.419175	33329213.011896	-479.329554	91.533971
452399.999966	342541125.974256	33334702.589001	-479.451959	91.451944
452459.999966	342512355.182235	33340187.246635	-479.574457	91.369989
452519.999966	342483577.037501	33345666.989104	-479.697049	91.288105
452579.999966	342454791.534448	33351141.820708	-479.819735	91.206293
452639.999966	342425998.667472	33356611.745740	-479.942513	91.124553
452699.999966	342397198.430970	33362076.768485	-480.065386	91.042884
452759.999966	342368390.819341	33367536.893222	-480.188351	90.961286
452819.999966	342339575.826988	33372992.124224	-480.311410	90.879759
452879.999966	342310753.448312	33378442.465755	-480.434562	90.798304
452939.999966	342281923.677720	33383887.922074	-480.557807	90.716919
452999.999966	342253086.509619	33389328.497433	-480.681145	90.635605
453059.999966	342224241.938420	33394764.196076	-480.804577	90.554362
453119.999966	342195389.958536	33400195.022241	-480.928101	90.473189
453179.999966	342166530.564379	33405620.980159	-481.051719	90.392087
453239.999966	342137663.750368	33411042.074055	-481.175430	90.311055
453299.999966	342108789.510919	33416458.308146	-481.299234	90.230093
453359.999966	342079907.840453	33421869.686643	-481.423131	90.149202
453419.999966	342051018.733392	33427276.213751	-481.547120	90.068380
453479.999966	342022122.184163	33432677.893666	-481.671203	89.987629
453539.999966	341993218.187189	33438074.730579	-481.795378	89.906947
453599.999966	341964306.736901	33443466.728674	-481.919647	89.826335
453659.999966	341935387.827729	33448853.892128	-482.044008	89.745792
453719.999966	341906461.454106	33454236.225113	-482.168462	89.665319
453779.999966	341877527.610465	33459613.731791	-482.293008	89.584915
453839.999966	341848586.291245	33464986.416320	-482.417648	89.504581
453899.999966	341819637.490884	33470354.282850	-482.542380	89.424315
453959.999966	341790681.203822	33475717.335525	-482.667204	89.344119
454019.999966	341761717.424504	33481075.578484	-482.792122	89.263991
454079.999966	341732746.147374	33486429.015855	-482.917131	89.183933
454139.999966	341703767.366878	33491777.651764	-483.042234	89.103943
454199.999966	341674781.077467	33497121.490327	-483.167429	89.024021
454259.999966	341645787.273589	33502460.535656	-483.292716	88.944168
454319.999966	341616785.949699	33507794.791854	-483.418096	88.864383
454379.999966	341587777.100251	33513124.263020	-483.543568	88.784667
454439.999966	341558760.719703	33518448.953245	-483.669132	88.705019
454499.999966	341529736.802512	33523768.866613	-483.794789	88.625438
454559.999966	341500705.343140	33529084.007202	-483.920538	88.545926
454619.999966	341471666.336050	33534394.379084	-484.046380	88.466481
454679.999966	341442619.775707	33539699.986324	-484.172314	88.387105
454739.999966	341413565.656576	33545000.832980	-484.298339	88.307795
454799.999966	341384503.973127	33550296.923105	-484.424458	88.228553
454859.999966	341355434.719832	33555588.260744	-484.550668	88.149379
454919.999966	341326357.891161	33560874.849936	-484.676970	88.070272
454979.999966	341297273.481590	33566156.694713	-484.803364	87.991232
455039.999966	341268181.485594	33571433.799103	-484.929851	87.912259
455099.999966	341239081.897655	33576706.167125	-485.056429	87.833353
455159.999966	341209974.712250	33581973.802791	-485.183100	87.754514
455219.999966	341180859.923861	33587236.710110	-485.309862	87.675741
455279.999966	341151737.526974	33592494.893081	-485.436716	87.597035
455339.999966	341122607.516075	33597748.355698	-485.563662	87.518396
455399.999966	341093469.885652	33602997.101950	-485.690700	87.439823
455459.999966	341064324.630194	33608241.135818	-485.817830	87.361317
455519.999966	341035171.744192	33613480.461277	-485.945052	87.282876
455579.999966	341006011.222142	33618715.082295	-486.072365	87.204502
455639.999966	340976843.058539	33623945.002835	-486.199770	87.126194
455699.999966	340947667.247879	33629170.226852	-486.327267	87.047951
455759.999966	340918483.784664	33634390.758298	-486.454855	86.969775
455819.999966	340889292.663393	33639606.601113	-486.582536	86.891664
455879.999966	340860093.878570	33644817.759237	-486.710307	86.813618
455939.999966	340830887.424699	33650024.236599	-486.838170	86.735638
455999.999966	340801673.296288	33655226.037125	-486.966125	86.657724
456059.999966	340772451.487847	33660423.164732	-487.094171	86.579874
456119.999966	340743221.993883	33665615.623332	-487.222309	86.502090
456179.999966	340713984.808912	33670803.416832	-487.350538	86.424371
456239.999966	340684739.927445	33675986.549130	-487.478859	86.346717
456299.999966	340655487.344002	33681165.024120	-487.607271	86.269127
456359.999966	340626227.053097	33686338.845688	-487.735774	86.191603
456419.999966	340596959.049252	33691508.017717	-487.864369	86.114143
456479.999966	340567683.326988	33696672.544080	-487.993055	86.036747
456539.999966	340538399.880829	33701832.428646	-488.121832	85.959416
456599.999965	340509108.705300	33706987.675277	-488.250701	85.882149
456659.999965	340479809.794927	33712138.287829	-488.379660	85.804947
456719.999965	340450503.144241	33717284.270152	-488.508711	85.727808
456779.999965	340421188.747769	33722425.626091	-488.637853	85.650734
456839.999965	340391866.600047	33727562.359482	-488.767086	85.573723
456899.999965	340362536.695609	33732694.474158	-488.896410	85.496777
456959.999965	340333199.028989	33737821.973943	-489.025826	85.419894
457019.999965	340303853.594727	33742944.862658	-489.155332	85.343074
457079.999965	340274500.387361	33748063.144115	-489.284929	85.266318
457139.999965	340245139.401434	33753176.822121	-489.414617	85.189626
457199.999965	340215770.631487	33758285.900478	-489.544396	85.112997
457259.999965	340186394.072068	33763390.382980	-489.674266	85.036431
457319.999965	340157009.717721	33768490.273417	-489.804227	84.959928
457379.999965	340127617.562996	33773585.575572	-489.934279	84.883488
457439.999965	340098217.602442	33778676.293221	-490.064421	84.807111
457499.999965	340068809.830611	33783762.430135	-490.194655	84.730797
457559.999965	340039394.242059	33788843.990079	-490.324979	84.654545
457619.999965	340009970.831338	33793920.976812	-490.455394	84.578356
457679.999965	339980539.593006	33798993.394086	-490.585899	84.502230
457739.999965	339951100.521625	33804061.245649	-490.716495	84.426166
457799.999965	339921653.611753	33809124.535241	-490.847182	84.350164
457859.999965	339892198.857953	33814183.266598	-490.977960	84.274225
457919.999965	339862736.254789	33819237.443448	-491.108828	84.198347
457979.999965	339833265.796827	33824287.069514	-491.239786	84.122532
458039.999965	339803787.478634	33829332.148513	-491.370835	84.046778
458099.999965	339774301.294780	33834372.684156	-491.501975	83.971087
458159.999965	339744807.239834	33839408.680149	-491.633205	83.895457
458219.999965	339715305.308372	33844440.140190	-491.764525	83.819888
458279.999965	339685795.494966	33849467.067974	-491.895936	83.744381
458339.999965	339656277.794194	33854489.467187	-492.027438	83.668936
458399.999965	339626752.200632	33859507.341512	-492.159029	83.593552
458459.999965	339597218.708859	33864520.694623	-492.290711	83.518229
458519.999965	339567677.313457	33869529.530191	-492.422484	83.442967
458579.999965	339538128.009009	33874533.851880	-492.554346	83.367766
458639.999965	339508570.790099	33879533.663348	-492.686299	83.292626
458699.999965	339479005.651313	33884528.968247	-492.818342	83.217547
458759.999965	339449432.587238	33889519.770223	-492.950475	83.142529
458819.999965	339419851.592465	33894506.072918	-493.082699	83.067571
458879.999965	339390262.661584	33899487.879967	-493.215012	82.992674
458939.999965	339360665.789188	33904465.194997	-493.347416	82.917837
458999.999965	339331060.969871	33909438.021633	-493.479910	82.843061
459059.999965	339301448.198228	33914406.363492	-493.612493	82.768345
459119.999965	339271827.468859	33919370.224186	-493.745167	82.693689
459179.999965	339242198.776361	33924329.607321	-493.877931	82.619093
459239.999965	339212562.115336	33929284.516496	-494.010785	82.544557
459299.999965	339182917.480387	33934234.955307	-494.143729	82.470080
459359.999965	339153264.866115	33939180.927342	-494.276762	82.395664
459419.999965	339123604.267130	33944122.436184	-494.409886	82.321307
459479.999965	339093935.678038	33949059.485411	-494.543099	82.247010
459539.999965	339064259.093446	33953992.078593	-494.676402	82.172772
459599.999965	339034574.507966	33958920.219297	-494.809795	82.098594
459659.999965	339004881.916210	33963843.911083	-494.943278	82.024475
459719.999965	338975181.312792	33968763.157505	-495.076851	81.950415
459779.999965	338945472.692326	33973677.962113	-495.210513	81.876415
459839.999965	338915756.049431	33978588.328449	-495.344265	81.802473
459899.999965	338886031.378723	33983494.260050	-495.478107	81.728590
459959.999965	338856298.674824	33988395.760450	-495.612038	81.654766
460019.999965	338826557.932355	33993292.833173	-495.746059	81.581001
460079.999965	338796809.145939	33998185.481741	-495.880170	81.507294
460139.999965	338767052.310200	34003073.709668	-496.014370	81.433646
460199.999965	338737287.419765	34007957.520464	-496.148660	81.360057
460259.999965	338707514.469261	34012836.917633	-496.283039	81.286525
460319.999965	338677733.453318	34017711.904672	-496.417508	81.213052
460379.999965	338647944.366568	34022582.485075	-496.552066	81.139637
460439.999965	338618147.203643	34027448.662327	-496.686713	81.066281
460499.999965	338588341.959176	34032310.439912	-496.821450	80.992982
460559.999965	338558528.627804	34037167.821304	-496.956277	80.919741
460619.999965	338528707.204162	34042020.809974	-497.091193	80.846558
460679.999965	338498877.682890	34046869.409386	-497.226198	80.773432
460739.999965	338469040.058628	34051713.623000	-497.361292	80.700364
460799.999965	338439194.326018	34056553.454270	-497.496476	80.627354
460859.999965	338409340.479702	34061388.906643	-497.631749	80.554401
460919.999964	338379478.514325	34066219.983563	-497.767112	80.481506
460979.999964	338349608.424534	34071046.688466	-497.902563	80.408667
461039.999964	338319730.204976	34075869.024785	-498.038104	80.335886
461099.999964	338289843.850299	34080686.995945	-498.173734	80.263162
461159.999964	338259949.355156	34085500.605367	-498.309453	80.190495
461219.999964	338230046.714198	34090309.856467	-498.445261	80.117885
461279.999964	338200135.922077	34095114.752654	-498.581158	80.045331
461339.999964	338170216.973450	34099915.297333	-498.717144	79.972834
461399.999964	338140289.862974	34104711.493902	-498.853220	79.900394
461459.999964	338110354.585306	34109503.345756	-498.989384	79.828010
461519.999964	338080411.135107	34114290.856282	-499.125637	79.755683
461579.999964	338050459.507036	34119074.028863	-499.261980	79.683412
461639.999964	338020499.695756	34123852.866875	-499.398411	79.611198
461699.999964	337990531.695931	34128627.373692	-499.534931	79.539039
461759.999964	337960555.502227	34133397.552679	-499.671540	79.466937
461819.999964	337930571.109310	34138163.407198	-499.808238	79.394890
461879.999964	337900578.511848	34142924.940603	-499.945025	79.322899
461939.999964	337870577.704511	34147682.156246	-500.081901	79.250965
461999.999964	337840568.681971	34152435.057472	-500.218865	79.179086
462059.999964	337810551.438899	34157183.647620	-500.355919	79.107262
462119.999964	337780525.969970	34161927.930024	-500.493061	79.035494
462179.999964	337750492.269859	34166667.908014	-500.630291	78.963782
462239.999964	337720450.333242	34171403.584913	-500.767611	78.892124
462299.999964	337690400.154799	34176134.964039	-500.905019	78.820522
462359.999964	337660341.729208	34180862.048705	-501.042516	78.748976
462419.999964	337630275.051152	34185584.842220	-501.180101	78.677484
462479.999964	337600200.115311	34190303.347884	-501.317775	78.606047
462539.999964	337570116.916371	34195017.568997	-501.455538	78.534666
462599.999964	337540025.449016	34199727.508849	-501.593389	78.463339
462659.999964	337509925.707933	34204433.170727	-501.731329	78.392066
462719.999964	337479817.687810	34209134.557912	-501.869357	78.320849
462779.999964	337449701.383337	34213831.673681	-502.007474	78.249686
462839.999964	337419576.789203	34218524.521304	-502.145679	78.178577
462899.999964	337389443.900102	34223213.104047	-502.283973	78.107523
462959.999964	337359302.710726	34227897.425170	-502.422355	78.036523
463019.999964	337329153.215772	34232577.487928	-502.560825	77.965578
463079.999964	337298995.409934	34237253.295572	-502.699384	77.894686
463139.999964	337268829.287912	34241924.851346	-502.838031	77.823849
463199.999964	337238654.844403	34246592.158489	-502.976767	77.753065
463259.999964	337208472.074108	34251255.220236	-503.115591	77.682335
463319.999964	337178280.971729	34255914.039816	-503.254503	77.611660
463379.999964	337148081.531969	34260568.620453	-503.393504	77.541037
463439.999964	337117873.749532	34265218.965366	-503.532592	77.470469
463499.999964	337087657.619123	34269865.077768	-503.671769	77.399954
463559.999964	337057433.135451	34274506.960868	-503.811034	77.329492
463619.999964	337027200.293223	34279144.617870	-503.950388	77.259084
463679.999964	336996959.087149	34283778.051971	-504.089829	77.188729
463739.999964	336966709.511940	34288407.266365	-504.229359	77.118427
463799.999964	336936451.562309	34293032.264239	-504.368977	77.048178
463859.999964	336906185.232968	34297653.048777	-504.508683	76.977982
463919.999964	336875910.518633	34302269.623156	-504.648477	76.907839
463979.999964	336845627.414021	34306881.990550	-504.788359	76.837749
464039.999964	336815335.913849	34311490.154124	-504.928329	76.767712
464099.999964	336785036.012835	34316094.117043	-505.068387	76.697727
464159.999964	336754727.705700	34320693.882463	-505.208533	76.627795
464219.999964	336724410.987165	34325289.453537	-505.348767	76.557916
464279.999964	336694085.851954	34329880.833412	-505.489088	76.488089
464339.999964	336663752.294791	34334468.025230	-505.629498	76.418314
464399.999964	336633410.310399	34339051.032129	-505.769996	76.348591
464459.999964	336603059.893508	34343629.857241	-505.910582	76.278921
464519.999964	336572701.038843	34348204.503692	-506.051255	76.209303
464579.999964	336542333.741134	34352774.974605	-506.192016	76.139736
464639.999964	336511957.995112	34357341.273097	-506.332866	76.070222
464699.999964	336481573.795508	34361903.402280	-506.473803	76.000759
464759.999964	336451181.137055	34366461.365262	-506.614827	75.931349
464819.999964	336420780.014488	34371015.165144	-506.755940	75.861989
464879.999964	336390370.422541	34375564.805023	-506.897140	75.792682
464939.999964	336359952.355950	34380110.287992	-507.038428	75.723426
464999.999964	336329525.809456	34384651.617137	-507.179803	75.654221
465059.999964	336299090.777796	34389188.795541	-507.321267	75.585068
465119.999964	336268647.255711	34393721.826282	-507.462818	75.515966
465179.999963	336238195.237942	34398250.712431	-507.604456	75.446915
465239.999963	336207734.719233	34402775.457055	-507.746182	75.377915
465299.999963	336177265.694328	34407296.063218	-507.887996	75.308966
465359.999963	336146788.157971	34411812.533977	-508.029897	75.240068
465419.999963	336116302.104910	34416324.872384	-508.171886	75.171221
465479.999963	336085807.529891	34420833.081487	-508.313962	75.102424
465539.999963	336055304.427664	34425337.164329	-508.456126	75.033679
465599.999963	336024792.792979	34429837.123947	-508.598378	74.964984
465659.999963	335994272.620589	34434332.963375	-508.740717	74.896339
465719.999963	335963743.905243	34438824.685640	-508.883143	74.827745
465779.999963	335933206.641698	34443312.293767	-509.025657	74.759201
465839.999963	335902660.824706	34447795.790772	-509.168258	74.690708
465899.999963	335872106.449025	34452275.179671	-509.310946	74.622264
465959.999963	335841543.509412	34456750.463470	-509.453722	74.553871
466019.999963	335810972.000626	34461221.645175	-509.596585	74.485528
466079.999963	335780391.917426	34465688.727784	-509.739536	74.417234
466139.999963	335749803.254571	34470151.714291	-509.882574	74.348991
466199.999963	335719206.006826	34474610.607686	-510.025699	74.280797
466259.999963	335688600.168954	34479065.410952	-510.168911	74.212653
466319.999963	335657985.735718	34483516.127070	-510.312211	74.144559
466379.999963	335627362.701882	34487962.759014	-510.455598	74.076514
466439.999963	335596731.062216	34492405.309755	-510.599072	74.008519
466499.999963	335566090.811485	34496843.782257	-510.742633	73.940573
466559.999963	335535441.944460	34501278.179482	-510.886282	73.872676
466619.999963	335504784.455911	34505708.504384	-511.030018	73.804829
466679.999963	335474118.340608	34510134.759915	-511.173840	73.737030
466739.999963	335443443.593324	34514556.949022	-511.317750	73.669281
466799.999963	335412760.208831	34518975.074644	-511.461747	73.601581
466859.999963	335382068.181906	34523389.139719	-511.605831	73.533930
466919.999963	335351367.507323	34527799.147179	-511.750003	73.466327
466979.999963	335320658.179859	34532205.099952	-511.894261	73.398773
467039.999963	335289940.194292	34536607.000958	-512.038606	73.331268
467099.999963	335259213.545402	34541004.853117	-512.183038	73.263812
467159.999963	335228478.227968	34545398.659341	-512.327557	73.196404
467219.999963	335197734.236772	34549788.422538	-512.472164	73.129044
467279.999963	335166981.566597	34554174.145613	-512.616857	73.061733
467339.999963	335136220.212225	34558555.831463	-512.761637	72.994470
467399.999963	335105450.168441	34562933.482984	-512.906504	72.927255
467459.999963	335074671.430031	34567307.103064	-513.051458	72.860089
467519.999963	335043883.991782	34571676.694588	-513.196498	72.792970
467579.999963	335013087.848481	34576042.260438	-513.341626	72.725900
467639.999963	334982282.994918	34580403.803487	-513.486841	72.658877
467699.999963	334951469.425883	34584761.326607	-513.632142	72.591902
467759.999963	334920647.136166	34589114.832665	-513.777530	72.524975
467819.999963	334889816.120561	34593464.324521	-513.923005	72.458095
467879.999963	334858976.373858	34597809.805033	-514.068566	72.391263
467939.999963	334828127.890855	34602151.277053	-514.214215	72.324479
467999.999963	334797270.666345	34606488.743429	-514.359950	72.257742
468059.999963	334766404.695126	34610822.207003	-514.505772	72.191052
468119.999963	334735529.971994	34615151.670614	-514.651680	72.124410
468179.999963	334704646.491749	34619477.137097	-514.797676	72.057814
468239.999963	334673754.249188	34623798.609279	-514.943758	71.991266
468299.999963	334642853.239114	34628116.089987	-515.089926	71.924765
468359.999963	334611943.456328	34632429.582039	-515.236181	71.858311
468419.999963	334581024.895632	34636739.088252	-515.382523	71.791904
468479.999963	334550097.551831	34641044.611436	-515.528951	71.725543
468539.999963	334519161.419729	34645346.154398	-515.675466	71.659230
468599.999963	334488216.494131	34649643.719940	-515.822068	71.592963
468659.999963	334457262.769845	34653937.310858	-515.968756	71.526742
468719.999963	334426300.241678	34658226.929946	-516.115531	71.460568
468779.999963	334395328.904439	34662512.579991	-516.262392	71.394441
468839.999963	334364348.752939	34666794.263778	-516.409339	71.328360
468899.999963	334333359.781986	34671071.984085	-516.556373	71.262325
468959.999963	334302361.986395	34675345.743687	-516.703494	71.196336
469019.999963	334271355.360977	34679615.545354	-516.850701	71.130394
469079.999963	334240339.900546	34683881.391852	-516.997994	71.064497
469139.999963	334209315.599918	34688143.285941	-517.145374	70.998647
469199.999963	334178282.453907	34692401.230379	-517.292840	70.932842
469259.999963	334147240.457330	34696655.227917	-517.440393	70.867083
469319.999963	334116189.605007	34700905.281303	-517.588032	70.801370
469379.999963	334085129.891753	34705151.393280	-517.735757	70.735703
469439.999963	334054061.312392	34709393.566587	-517.883569	70.670081
469499.999962	334022983.861742	34713631.803958	-518.031467	70.604505
469559.999962	333991897.534625	34717866.108122	-518.179451	70.538975
469619.999962	333960802.325866	34722096.481805	-518.327522	70.473489
469679.999962	333929698.230284	34726322.927729	-518.475679	70.408049
469739.999962	333898585.242708	34730545.448608	-518.623922	70.342654
469799.999962	333867463.357961	34734764.047156	-518.772251	70.277305
469859.999962	333836332.570871	34738978.726079	-518.920666	70.212000
469919.999962	333805192.876264	34743189.488082	-519.069168	70.146741
469979.999962	333774044.268969	34747396.335862	-519.217756	70.081526
470039.999962	333742886.743816	34751599.272113	-519.366430	70.016356
470099.999962	333711720.295632	34755798.299527	-519.515190	69.951232
470159.999962	333680544.919253	34759993.420788	-519.664037	69.886151
470219.999962	333649360.609508	34764184.638578	-519.812969	69.821116
470279.999962	333618167.361232	34768371.955573	-519.961988	69.756125
470339.999962	333586965.169257	34772555.374445	-520.111092	69.691178
470399.999962	333555754.028419	34776734.897863	-520.260283	69.626276
470459.999962	333524533.933553	34780910.528490	-520.409560	69.561419
470519.999962	333493304.879497	34785082.268986	-520.558923	69.496605
470579.999962	333462066.861086	34789250.122005	-520.708372	69.431836
470639.999962	333430819.873162	34793414.090199	-520.857907	69.367111
470699.999962	333399563.910563	34797574.176212	-521.007528	69.302430
470759.999962	333368298.968129	34801730.382688	-521.157235	69.237793
470819.999962	333337025.040701	34805882.712263	-521.307027	69.173200
470879.999962	333305742.123121	34810031.167571	-521.456906	69.108651
470939.999962	333274450.210234	34814175.751241	-521.606871	69.044145
470999.999962	333243149.296881	34818316.465898	-521.756922	68.979684
471059.999962	333211839.377909	34822453.314162	-521.907058	68.915266
471119.999962	333180520.448164	34826586.298648	-522.057281	68.850891
471179.999962	333149192.502491	34830715.421969	-522.207589	68.786560
471239.999962	333117855.535738	34834840.686732	-522.357984	68.722273
471299.999962	333086509.542753	34838962.095540	-522.508464	68.658028
471359.999962	333055154.518385	34843079.650993	-522.659030	68.593827
471419.999962	333023790.457484	34847193.355683	-522.809681	68.529670
471479.999962	332992417.354902	34851303.212203	-522.960419	68.465555
471539.999962	332961035.205490	34855409.223138	-523.111242	68.401483
471599.999962	332929644.004101	34859511.391070	-523.262152	68.337455
471659.999962	332898243.745587	34863609.718577	-523.413147	68.273469
471719.999962	332866834.424804	34867704.208231	-523.564227	68.209526
471779.999962	332835416.036605	34871794.862603	-523.715394	68.145626
471839.999962	332803988.575849	34875881.684256	-523.866646	68.081769
471899.999962	332772552.037391	34879964.675752	-524.017984	68.017954
471959.999962	332741106.416088	34884043.839647	-524.169407	67.954182
472019.999962	332709651.706800	34888119.178493	-524.320917	67.890453
472079.999962	332678187.904386	34892190.694838	-524.472512	67.826766
472139.999962	332646715.003706	34896258.391227	-524.624192	67.763121
472199.999962	332615232.999620	34900322.270198	-524.775958	67.699518
472259.999962	332583741.886990	34904382.334287	-524.927810	67.635958
472319.999962	332552241.660680	34908438.586026	-525.079748	67.572440
472379.999962	332520732.315550	34912491.027942	-525.231771	67.508964
472439.999962	332489213.846468	34916539.662556	-525.383880	67.445530
472499.999962	332457686.248298	34920584.492389	-525.536074	67.382138
472559.999962	332426149.515904	34924625.519955	-525.688354	67.318788
472619.999962	332394603.644154	34928662.747764	-525.840719	67.255479
472679.999962	332363048.627916	34932696.178322	-525.993170	67.192213
472739.999962	332331484.462057	34936725.814132	-526.145706	67.128988
472799.999962	332299911.141447	34940751.657692	-526.298328	67.065804
472859.999962	332268328.660955	34944773.711495	-526.451036	67.002663
472919.999962	332236737.015452	34948791.978031	-526.603829	66.939562
472979.999962	332205136.199809	34952806.459786	-526.756707	66.876503
473039.999962	332173526.208897	34956817.159241	-526.909671	66.813486
473099.999962	332141907.037591	34960824.078874	-527.062720	66.750509
473159.999962	332110278.680762	34964827.221158	-527.215855	66.687574
473219.999962	332078641.133286	34968826.588562	-527.369075	66.624680
473279.999962	332046994.390038	34972822.183551	-527.522381	66.561827
473339.999962	332015338.445895	34976814.008587	-527.675772	66.499015
473399.999962	331983673.295731	34980802.066125	-527.829248	66.436243
473459.999962	331951998.934425	34984786.358620	-527.982810	66.373513
473519.999962	331920315.356855	34988766.888519	-528.136457	66.310824
473579.999962	331888622.557900	34992743.658268	-528.290189	66.248175
473639.999962	331856920.532440	34996716.670307	-528.444007	66.185567
473699.999962	331825209.275354	35000685.927073	-528.597910	66.122999
473759.999962	331793488.781523	35004651.430997	-528.751898	66.060472
473819.999961	331761759.045831	35008613.184510	-528.905972	65.997985
473879.999961	331730020.063159	35012571.190034	-529.060131	65.935539
473939.999961	331698271.828390	35016525.449991	-529.214375	65.873133
473999.999961	331666514.336409	35020475.966797	-529.368705	65.810767
474059.999961	331634747.582100	35024422.742864	-529.523120	65.748442
474119.999961	331602971.560349	35028365.780601	-529.677620	65.686156
474179.999961	331571186.266041	35032305.082411	-529.832205	65.623911
474239.999961	331539391.694064	35036240.650696	-529.986875	65.561705
474299.999961	331507587.839305	35040172.487852	-530.141631	65.499540
474359.999961	331475774.696652	35044100.596270	-530.296472	65.437414
474419.999961	331443952.260995	35048024.978339	-530.451398	65.375328
474479.999961	331412120.527223	35051945.636444	-530.606409	65.313282
474539.999961	331380279.490225	35055862.572965	-530.761505	65.251275
474599.999961	331348429.144895	35059775.790278	-530.916687	65.189308
474659.999961	331316569.486122	35063685.290755	-531.071953	65.127381
474719.999961	331284700.508799	35067591.076766	-531.227305	65.065493
474779.999961	331252822.207820	35071493.150674	-531.382742	65.003644
474839.999961	331220934.578078	35075391.514840	-531.538264	64.941835
474899.999961	331189037.614467	35079286.171621	-531.693871	64.880065
474959.999961	331157131.311883	35083177.123369	-531.849563	64.818334
475019.999961	331125215.665222	35087064.372433	-532.005340	64.756642
475079.999961	331093290.669380	35090947.921157	-532.161202	64.694989
475139.999961	331061356.319254	35094827.771884	-532.317149	64.633375
475199.999961	331029412.609741	35098703.926948	-532.473182	64.571800
475259.999961	330997459.535740	35102576.388684	-532.629299	64.510264
475319.999961	330965497.092150	35106445.159420	-532.785501	64.448767
475379.999961	330933525.273871	35110310.241482	-532.941789	64.387308
475439.999961	330901544.075803	35114171.637191	-533.098161	64.325888
475499.999961	330869553.492847	35118029.348864	-533.254618	64.264507
475559.999961	330837553.519904	35121883.378815	-533.411161	64.203164
475619.999961	330805544.151876	35125733.729352	-533.567788	64.141860
475679.999961	330773525.383668	35129580.402783	-533.724500	64.080594
475739.999961	330741497.210183	35133423.401408	-533.881297	64.019366
475799.999961	330709459.626323	35137262.727526	-534.038179	63.958177
475859.999961	330677412.626995	35141098.383431	-534.195146	63.897026
475919.999961	330645356.207103	35144930.371412	-534.352198	63.835913
475979.999961	330613290.361553	35148758.693757	-534.509335	63.774838
476039.999961	330581215.085253	35152583.352747	-534.666556	63.713801
476099.999961	330549130.373108	35156404.350662	-534.823863	63.652802
476159.999961	330517036.220028	35160221.689776	-534.981254	63.591841
